Date,Close
2007-01-01,1.4745999574661255
2007-01-02,1.4635000228881836
2007-01-03,1.4636000394821167
2007-01-04,1.479099988937378
2007-01-05,1.4926999807357788
2007-01-08,1.4937000274658203
2007-01-09,1.4895999431610107
2007-01-10,1.4954999685287476
2007-01-11,1.5020999908447266
2007-01-12,1.5046000480651855
2007-01-15,1.5024000406265259
2007-01-16,1.5016000270843506
2007-01-17,1.5019999742507935
2007-01-18,1.5010000467300415
2007-01-19,1.4953999519348145
2007-01-22,1.4973000288009644
2007-01-23,1.5006999969482422
2007-01-24,1.493299961090088
2007-01-25,1.4946000576019287
2007-01-26,1.503600001335144
2007-01-29,1.5054999589920044
2007-01-30,1.4991999864578247
2007-01-31,1.5011999607086182
2007-02-01,1.4938000440597534
2007-02-02,1.490399956703186
2007-02-05,1.5075000524520874
2007-02-06,1.5042999982833862
2007-02-07,1.4973000288009644
2007-02-08,1.4954999685287476
2007-02-09,1.495300054550171
2007-02-12,1.4987000226974487
2007-02-13,1.4919999837875366
2007-02-14,1.4911999702453613
2007-02-15,1.4736000299453735
2007-02-16,1.479200005531311
2007-02-19,1.4782999753952026
2007-02-20,1.4780000448226929
2007-02-21,1.4778000116348267
2007-02-22,1.482300043106079
2007-02-23,1.4807000160217285
2007-02-26,1.476199984550476
2007-02-27,1.4744000434875488
2007-02-28,1.4783999919891357
2007-03-01,1.4850000143051147
2007-03-02,1.4744999408721924
2007-03-05,1.4944000244140625
2007-03-06,1.488800048828125
2007-03-07,1.4839999675750732
2007-03-08,1.4884999990463257
2007-03-09,1.4809000492095947
2007-03-12,1.4829000234603882
2007-03-13,1.4829000234603882
2007-03-14,1.4776999950408936
2007-03-15,1.472000002861023
2007-03-16,1.458799958229065
2007-03-19,1.4688999652862549
2007-03-20,1.4686000347137451
2007-03-21,1.4594000577926636
2007-03-22,1.4667999744415283
2007-03-23,1.458799958229065
2007-03-25,1.4670000076293945
2007-03-26,1.4635000228881836
2007-03-27,1.4688999652862549
2007-03-28,1.466599941253662
2007-03-29,1.4559999704360962
2007-04-01,1.4627000093460083
2007-04-02,1.4677000045776367
2007-04-03,1.462399959564209
2007-04-04,1.4560999870300293
2007-04-05,1.4462000131607056
2007-04-08,1.464400053024292
2007-04-09,1.4559999704360962
2007-04-10,1.4550000429153442
2007-04-11,1.4495999813079834
2007-04-12,1.4384000301361084
2007-04-15,1.4456000328063965
2007-04-16,1.4408999681472778
2007-04-17,1.436400055885315
2007-04-18,1.4354000091552734
2007-04-19,1.4279999732971191
2007-04-22,1.4395999908447266
2007-04-23,1.434399962425232
2007-04-24,1.4341000318527222
2007-04-25,1.4391000270843506
2007-04-26,1.417199969291687
2007-04-29,1.4326000213623047
2007-04-30,1.438099980354309
2007-05-01,1.4390000104904175
2007-05-02,1.4428000450134277
2007-05-03,1.429800033569336
2007-05-06,1.437999963760376
2007-05-07,1.444000005722046
2007-05-08,1.4457000494003296
2007-05-09,1.450700044631958
2007-05-10,1.4412000179290771
2007-05-13,1.444100022315979
2007-05-14,1.4387999773025513
2007-05-15,1.4459999799728394
2007-05-16,1.4491000175476074
2007-05-17,1.440500020980835
2007-05-20,1.4522000551223755
2007-05-21,1.4536999464035034
2007-05-22,1.4529999494552612
2007-05-23,1.4564000368118286
2007-05-24,1.4392999410629272
2007-05-27,1.4535000324249268
2007-05-28,1.4545999765396118
2007-05-29,1.4559999704360962
2007-05-30,1.4532999992370605
2007-05-31,1.4458999633789062
2007-06-03,1.4495999813079834
2007-06-04,1.4464999437332153
2007-06-05,1.4491000175476074
2007-06-06,1.4565000534057617
2007-06-07,1.451200008392334
2007-06-10,1.464400053024292
2007-06-11,1.4696999788284302
2007-06-12,1.4693000316619873
2007-06-13,1.4687999486923218
2007-06-14,1.4453999996185303
2007-06-17,1.4575999975204468
2007-06-18,1.4569000005722046
2007-06-19,1.4600000381469727
2007-06-20,1.4601999521255493
2007-06-21,1.4486000537872314
2007-06-24,1.4523999691009521
2007-06-25,1.4539999961853027
2007-06-26,1.4534000158309937
2007-06-27,1.4543999433517456
2007-06-28,1.4290000200271606
2007-07-01,1.434499979019165
2007-07-02,1.4366999864578247
2007-07-03,1.436400055885315
2007-07-04,1.437999963760376
2007-07-05,1.4208999872207642
2007-07-08,1.4354000091552734
2007-07-09,1.4211000204086304
2007-07-10,1.4220000505447388
2007-07-11,1.4185999631881714
2007-07-12,1.409500002861023
2007-07-15,1.4194999933242798
2007-07-16,1.4180999994277954
2007-07-17,1.4164999723434448
2007-07-18,1.4172999858856201
2007-07-19,1.4002000093460083
2007-07-22,1.4168000221252441
2007-07-23,1.4144999980926514
2007-07-24,1.4249000549316406
2007-07-25,1.4225000143051147
2007-07-26,1.423200011253357
2007-07-29,1.4263999462127686
2007-07-30,1.430400013923645
2007-07-31,1.429900050163269
2007-08-01,1.426900029182434
2007-08-02,1.4043999910354614
2007-08-05,1.4174000024795532
2007-08-06,1.4230999946594238
2007-08-07,1.4168000221252441
