Date,Close
2007-01-01,3.24780011177063
2007-01-02,3.2360999584198
2007-01-03,3.2184998989105225
2007-01-04,3.2386999130249023
2007-01-05,3.249000072479248
2007-01-08,3.245500087738037
2007-01-09,3.2486000061035156
2007-01-10,3.2750000953674316
2007-01-11,3.271399974822998
2007-01-12,3.267199993133545
2007-01-15,3.2641000747680664
2007-01-16,3.2476000785827637
2007-01-17,3.259500026702881
2007-01-18,3.249500036239624
2007-01-19,3.2414000034332275
2007-01-22,3.2367000579833984
2007-01-23,3.248300075531006
2007-01-24,3.254699945449829
2007-01-25,3.2506000995635986
2007-01-26,3.263700008392334
2007-01-29,3.2665998935699463
2007-01-30,3.2720000743865967
2007-01-31,3.2676000595092773
2007-02-01,3.255000114440918
2007-02-02,3.2476999759674072
2007-02-05,3.3782999515533447
2007-02-06,3.227799892425537
2007-02-07,3.2265000343322754
2007-02-08,3.233599901199341
2007-02-09,3.2451999187469482
2007-02-12,3.2572999000549316
2007-02-13,3.254699945449829
2007-02-14,3.2483999729156494
2007-02-15,3.2414000034332275
2007-02-16,3.237499952316284
2007-02-19,3.2365000247955322
2007-02-20,3.2355000972747803
2007-02-21,3.2435998916625977
2007-02-22,3.242500066757202
2007-02-23,3.237799882888794
2007-02-26,3.239000082015991
2007-02-27,3.246299982070923
2007-02-28,3.2588000297546387
2007-03-01,3.252700090408325
2007-03-02,3.252700090408325
2007-03-05,3.261199951171875
2007-03-06,3.244800090789795
2007-03-07,3.245699882507324
2007-03-08,3.238100051879883
2007-03-09,3.2365000247955322
2007-03-12,3.2300000190734863
2007-03-13,3.2370998859405518
2007-03-14,3.2409000396728516
2007-03-15,3.2251999378204346
2007-03-16,3.360300064086914
2007-03-19,3.3559999465942383
2007-03-20,3.198899984359741
2007-03-21,3.200500011444092
2007-03-22,3.200500011444092
2007-03-23,3.200500011444092
2007-03-25,3.2193000316619873
2007-03-26,3.2255001068115234
2007-03-27,3.2249999046325684
2007-03-28,3.227400064468384
2007-03-29,3.2135000228881836
2007-04-01,3.2079999446868896
2007-04-02,3.202500104904175
2007-04-03,3.194700002670288
2007-04-04,3.192699909210205
2007-04-05,3.192699909210205
2007-04-08,3.192699909210205
2007-04-09,3.2014999389648438
2007-04-10,3.20169997215271
2007-04-11,3.1998000144958496
2007-04-12,3.204699993133545
2007-04-15,3.194499969482422
2007-04-16,3.187000036239624
2007-04-17,3.190700054168701
2007-04-18,3.196899890899658
2007-04-19,3.1953999996185303
2007-04-22,3.1993000507354736
2007-04-23,3.1958999633789062
2007-04-24,3.191999912261963
2007-04-25,3.172300100326538
2007-04-26,3.1789000034332275
2007-04-29,3.1903998851776123
2007-04-30,3.1903998851776123
2007-05-01,3.186300039291382
2007-05-02,3.1714999675750732
2007-05-03,3.1802000999450684
2007-05-06,3.1735000610351562
2007-05-07,3.1668999195098877
2007-05-08,3.152899980545044
2007-05-09,3.1456000804901123
2007-05-10,3.145900011062622
2007-05-13,3.1340999603271484
2007-05-14,3.141400098800659
2007-05-15,3.1377999782562256
2007-05-16,3.1377999782562256
2007-05-17,3.1326000690460205
2007-05-20,3.1178998947143555
2007-05-21,3.127700090408325
2007-05-22,3.136699914932251
2007-05-23,3.234600067138672
2007-05-24,3.237799882888794
2007-05-27,3.237799882888794
2007-05-28,3.2314000129699707
2007-05-29,3.232800006866455
2007-05-30,3.2311999797821045
2007-05-31,3.2269999980926514
2007-06-03,3.219399929046631
2007-06-04,3.2132999897003174
2007-06-05,3.2230000495910645
2007-06-06,3.2288999557495117
2007-06-07,3.2451999187469482
2007-06-10,3.2311999797821045
2007-06-11,3.2197000980377197
2007-06-12,3.2304000854492188
2007-06-13,3.2119998931884766
2007-06-14,3.2004001140594482
2007-06-17,3.1760001182556152
2007-06-18,3.1807000637054443
2007-06-19,3.1728999614715576
2007-06-20,3.1626999378204346
2007-06-21,3.1285998821258545
2007-06-24,3.1414999961853027
2007-06-25,3.140000104904175
2007-06-26,3.130500078201294
2007-06-27,3.1270999908447266
2007-06-28,3.0947000980377197
2007-07-01,3.069700002670288
2007-07-02,3.084199905395508
2007-07-03,3.0878000259399414
2007-07-04,3.092600107192993
2007-07-05,3.0820000171661377
2007-07-08,3.084399938583374
2007-07-09,3.0971999168395996
2007-07-10,3.0920000076293945
2007-07-11,3.0977001190185547
2007-07-12,3.094599962234497
2007-07-15,3.0882999897003174
2007-07-16,3.0887999534606934
2007-07-17,3.0896999835968018
2007-07-18,3.0873000621795654
2007-07-19,3.0929999351501465
2007-07-22,3.0873000621795654
2007-07-23,3.0813000202178955
2007-07-24,3.0943000316619873
2007-07-25,3.100600004196167
2007-07-26,3.119499921798706
2007-07-29,3.1321001052856445
2007-07-30,3.117300033569336
2007-07-31,3.1375999450683594
2007-08-01,3.1350998878479004
2007-08-02,3.125499963760376
2007-08-05,3.1370999813079834
2007-08-06,3.1350998878479004
2007-08-07,3.126699924468994
2007-08-08,3.1303999423980713
2007-08-09,3.1566998958587646
2007-08-12,3.1579999923706055
2007-08-13,3.16129994392395
2007-08-14,3.1846001148223877
2007-08-15,3.214400053024292
2007-08-16,3.236999988555908
2007-08-19,3.2191998958587646
2007-08-20,3.2369000911712646
2007-08-21,3.2255001068115234
2007-08-22,3.206899881362915
2007-08-23,3.220599889755249
2007-08-26,3.20740008354187
2007-08-27,3.2079999446868896
2007-08-28,3.217099905014038
2007-08-29,3.2200000286102295
2007-08-30,3.2318999767303467
2007-09-02,3.224900007247925
2007-09-03,3.257999897003174
2007-09-04,3.278899908065796
2007-09-05,3.283400058746338
2007-09-06,3.2623000144958496
2007-09-09,3.3106000423431396
2007-09-10,3.2716000080108643
2007-09-11,3.2720999717712402
2007-09-12,3.283099889755249
2007-09-13,3.329699993133545
2007-09-16,3.348299980163574
2007-09-17,3.3401999473571777
2007-09-18,3.3324999809265137
2007-09-19,3.3350000381469727
2007-09-20,3.3613998889923096
2007-09-23,3.345400094985962
2007-09-24,3.34879994392395
2007-09-25,3.342900037765503
2007-09-26,3.3362998962402344
2007-09-27,3.3046000003814697
2007-09-30,3.3097000122070312
2007-10-01,3.3166000843048096
2007-10-02,3.3166000843048096
2007-10-03,3.3352999687194824
2007-10-04,3.325200080871582
2007-10-07,3.3071000576019287
2007-10-08,3.31469988822937
2007-10-09,3.275599956512451
2007-10-10,3.2887001037597656
2007-10-11,3.2978999614715576
2007-10-14,3.299499988555908
2007-10-15,3.317199945449829
2007-10-16,3.3083999156951904
2007-10-17,3.3083999156951904
2007-10-18,3.3215999603271484
2007-10-21,3.3608999252319336
2007-10-22,3.333400011062622
2007-10-23,3.327699899673462
2007-10-24,3.3089001178741455
2007-10-25,3.305799961090088
2007-10-29,3.299999952316284
2007-10-30,3.3034000396728516
2007-10-31,3.2983999252319336
2007-11-01,3.277600049972534
2007-11-02,3.3057000637054443
2007-11-05,3.3027000427246094
2007-11-06,3.334399938583374
2007-11-07,3.3570001125335693
2007-11-08,3.3631999492645264
2007-11-09,3.3796000480651855
2007-11-12,3.4102001190185547
2007-11-13,3.4031999111175537
2007-11-14,3.422800064086914
2007-11-15,3.4203999042510986
2007-11-16,3.4433000087738037
2007-11-19,3.4426000118255615
2007-11-20,3.4556000232696533
2007-11-21,3.493000030517578
2007-11-22,3.5699000358581543
2007-11-23,3.5566999912261963
2007-11-26,3.59660005569458
2007-11-27,3.550299882888794
2007-11-28,3.50819993019104
2007-11-29,3.4834001064300537
2007-11-30,3.4530999660491943
2007-12-03,3.4646999835968018
