Date,Close
2007-01-01,27.44700050354004
2007-01-02,27.43000030517578
2007-01-03,27.486000061035156
2007-01-04,27.652000427246094
2007-01-05,27.666000366210938
2007-01-08,27.617000579833984
2007-01-09,27.660999298095703
2007-01-10,27.660999298095703
2007-01-11,27.72800064086914
2007-01-12,27.780000686645508
2007-01-15,27.746000289916992
2007-01-16,27.79199981689453
2007-01-17,27.819000244140625
2007-01-18,27.753999710083008
2007-01-19,27.760000228881836
2007-01-22,27.8700008392334
2007-01-23,28.059999465942383
2007-01-24,28.04199981689453
2007-01-25,28.20400047302246
2007-01-26,28.139999389648438
2007-01-29,28.200000762939453
2007-01-30,28.256999969482422
2007-01-31,28.093000411987305
2007-02-01,28.121999740600586
2007-02-02,28.172000885009766
2007-02-05,28.054000854492188
2007-02-06,28.13800048828125
2007-02-07,28.14299964904785
2007-02-08,28.25
2007-02-09,28.209999084472656
2007-02-12,28.264999389648438
2007-02-13,28.13599967956543
2007-02-14,28.23200035095215
2007-02-15,28.2450008392334
2007-02-16,28.239999771118164
2007-02-19,28.06800079345703
2007-02-20,28.17099952697754
2007-02-21,28.2450008392334
2007-02-22,28.242000579833984
2007-02-23,28.324499130249023
2007-02-26,28.402999877929688
2007-02-27,28.391000747680664
2007-02-28,28.20800018310547
2007-03-01,28.125999450683594
2007-03-02,28.145999908447266
2007-03-05,28.121999740600586
2007-03-06,28.125499725341797
2007-03-07,28.134000778198242
2007-03-08,28.117000579833984
2007-03-09,28.115999221801758
2007-03-12,28.197999954223633
2007-03-13,28.179000854492188
2007-03-14,28.111000061035156
2007-03-15,28.03499984741211
2007-03-16,27.83300018310547
2007-03-19,27.711000442504883
2007-03-20,27.815000534057617
2007-03-21,27.899999618530273
2007-03-22,27.913999557495117
2007-03-23,27.93000030517578
2007-03-25,27.97100067138672
2007-03-26,27.961999893188477
2007-03-27,28.023000717163086
2007-03-28,28.027000427246094
2007-03-29,27.982999801635742
2007-04-01,27.937999725341797
2007-04-02,27.94499969482422
2007-04-03,27.90999984741211
2007-04-04,27.864999771118164
2007-04-05,27.89299964904785
2007-04-08,27.864999771118164
2007-04-09,27.908000946044922
2007-04-10,27.992000579833984
2007-04-11,27.934999465942383
2007-04-12,27.90999984741211
2007-04-15,27.923999786376953
2007-04-16,27.89900016784668
2007-04-17,27.945999145507812
2007-04-18,27.957000732421875
2007-04-19,28.017000198364258
2007-04-22,28.000999450683594
2007-04-23,28.038999557495117
2007-04-24,28.128000259399414
2007-04-25,28.05699920654297
2007-04-26,28.049999237060547
2007-04-29,28.14900016784668
2007-04-30,28.149999618530273
2007-05-01,28.118999481201172
2007-05-02,28.110000610351562
2007-05-03,28.15399932861328
2007-05-06,28.179000854492188
2007-05-07,28.260000228881836
2007-05-08,28.226999282836914
2007-05-09,28.225000381469727
2007-05-10,28.219999313354492
2007-05-13,28.263999938964844
2007-05-14,28.250999450683594
2007-05-15,28.121999740600586
2007-05-16,28.128000259399414
2007-05-17,28.177000045776367
2007-05-20,28.152999877929688
2007-05-21,28.19499969482422
2007-05-22,28.22599983215332
2007-05-23,28.28700065612793
2007-05-24,28.31999969482422
2007-05-27,28.312000274658203
2007-05-28,28.325000762939453
2007-05-29,28.29599952697754
2007-05-30,28.246999740600586
2007-05-31,28.270000457763672
2007-06-03,28.35099983215332
2007-06-04,28.408000946044922
2007-06-05,28.38800048828125
2007-06-06,28.39699935913086
2007-06-07,28.389999389648438
2007-06-10,28.457000732421875
2007-06-11,28.45400047302246
2007-06-12,28.535999298095703
2007-06-13,28.542999267578125
2007-06-14,28.53499984741211
