date,y_true,var_01,var_025,var_05,es_025,fm_median
2018-12-17,0.00053839,-0.00525615,-0.00478712,-0.00405149,-0.00613716,0.00012181
2018-12-18,-0.00025990,-0.00517576,-0.00472560,-0.00400177,-0.00613716,0.00014767
2018-12-19,-0.00410482,-0.00519622,-0.00474595,-0.00402294,-0.00613716,0.00011400
2018-12-20,0.00141875,-0.00525148,-0.00478923,-0.00405651,-0.00613716,0.00012677
2018-12-21,-0.00358642,-0.00527116,-0.00480329,-0.00406833,-0.00613716,0.00010201
2018-12-24,0.00160521,-0.00531027,-0.00485281,-0.00412446,-0.00613716,0.00003627
2018-12-25,-0.00230913,-0.00523577,-0.00477668,-0.00404719,-0.00613716,0.00011561
2018-12-26,0.00032712,-0.00525373,-0.00478716,-0.00405387,-0.00613716,0.00010096
2018-12-27,-0.00009658,-0.00526589,-0.00480325,-0.00407262,-0.00613716,0.00007844
2018-12-28,-0.00102222,-0.00518315,-0.00473604,-0.00401612,-0.00613716,0.00010075
2018-12-31,0.00209315,-0.00508838,-0.00464612,-0.00393322,-0.00613716,0.00012223
2019-01-01,-0.00242682,-0.00516805,-0.00471687,-0.00399520,-0.00613716,0.00011174
2019-01-02,0.00078262,-0.00512523,-0.00468184,-0.00396684,-0.00613716,0.00010036
2019-01-03,0.00427316,-0.00512892,-0.00468917,-0.00397615,-0.00613716,0.00010378
2019-01-04,-0.00486865,-0.00526908,-0.00481327,-0.00408668,-0.00613716,0.00005573
2019-01-07,-0.00028384,-0.00532483,-0.00490907,-0.00418099,-0.00588346,0.00006544
2019-01-08,0.00074845,-0.00528246,-0.00485967,-0.00412762,-0.00588346,0.00012354
2019-01-09,0.00171916,-0.00521044,-0.00480489,-0.00408626,-0.00588346,0.00010718
2019-01-10,-0.00140758,-0.00525317,-0.00484943,-0.00413212,-0.00588346,0.00005873
2019-01-11,-0.00004051,-0.00529928,-0.00489241,-0.00417208,-0.00588346,0.00003029
2019-01-14,-0.00000618,-0.00516754,-0.00476182,-0.00404331,-0.00588346,0.00014750
2019-01-15,0.00162538,-0.00522169,-0.00481923,-0.00410528,-0.00588346,0.00005153
2019-01-16,0.00430282,-0.00515847,-0.00476183,-0.00405135,-0.00588346,0.00010316
2019-01-17,-0.00552001,-0.00517633,-0.00478333,-0.00407531,-0.00588346,0.00006485
2019-01-18,-0.00567607,-0.00564491,-0.00496858,-0.00424803,-0.00582289,0.00007159
2019-01-21,-0.00505640,-0.00571743,-0.00500051,-0.00427702,-0.00580191,0.00013140
2019-01-22,-0.00087574,-0.00628405,-0.00554896,-0.00493054,-0.00570872,0.00002384
2019-01-23,0.00164050,-0.00586032,-0.00517003,-0.00459375,-0.00570872,0.00010653
2019-01-24,-0.00050353,-0.00579391,-0.00511183,-0.00454182,-0.00570872,0.00012918
2019-01-25,0.00242715,-0.00581236,-0.00513354,-0.00456727,-0.00570872,0.00007145
2019-01-28,-0.00362086,-0.00578165,-0.00511686,-0.00456109,-0.00570872,0.00003565
2019-01-29,-0.00087329,-0.00579101,-0.00512114,-0.00456406,-0.00570872,0.00001624
2019-01-30,-0.00033765,-0.00580990,-0.00513200,-0.00456681,-0.00570872,0.00006504
2019-01-31,-0.00519766,-0.00568649,-0.00501915,-0.00446316,-0.00570872,0.00012277
2019-02-01,0.00085279,-0.00583311,-0.00517114,-0.00484867,-0.00565194,0.00009573
2019-02-04,0.00458471,-0.00582601,-0.00516686,-0.00484734,-0.00565194,0.00006861
2019-02-05,-0.00000318,-0.00586033,-0.00518416,-0.00485098,-0.00565194,0.00012821
2019-02-06,0.00134929,-0.00578424,-0.00513954,-0.00483127,-0.00565194,0.00003433
2019-02-07,0.00318624,-0.00579319,-0.00514869,-0.00484033,-0.00565194,0.00003209
2019-02-08,0.00001255,-0.00583755,-0.00517727,-0.00485776,-0.00565194,0.00004473
2019-02-11,0.00083178,-0.00578389,-0.00513365,-0.00482059,-0.00565194,0.00006757
2019-02-12,0.00264784,-0.00574674,-0.00510592,-0.00480194,-0.00565194,0.00003644
2019-02-13,-0.00546316,-0.00586696,-0.00519591,-0.00487119,-0.00565194,0.00002806
2019-02-14,0.00242303,-0.00586708,-0.00532573,-0.00501016,-0.00563306,0.00005784
2019-02-15,-0.00139149,-0.00578938,-0.00525017,-0.00493824,-0.00563306,0.00009676
2019-02-18,-0.00143118,-0.00580604,-0.00527200,-0.00496198,-0.00563306,0.00008737
2019-02-19,-0.00017629,-0.00576181,-0.00523319,-0.00492646,-0.00563306,0.00011817
2019-02-20,-0.00170793,-0.00576165,-0.00523690,-0.00493387,-0.00563306,0.00008436
2019-02-21,-0.00107909,-0.00582236,-0.00527096,-0.00494951,-0.00563306,0.00012748
2019-02-22,0.00121787,-0.00579995,-0.00527124,-0.00496650,-0.00563306,0.00005016
2019-02-25,0.00149988,-0.00572747,-0.00521016,-0.00491425,-0.00563306,0.00005799
2019-02-26,-0.00010397,-0.00574032,-0.00522388,-0.00492815,-0.00563306,0.00004519
2019-02-27,-0.00348871,-0.00565930,-0.00514985,-0.00485866,-0.00563306,0.00010801
2019-02-28,-0.00189776,-0.00575497,-0.00522819,-0.00492684,-0.00563306,0.00005591
2019-03-01,-0.00108017,-0.00581140,-0.00528829,-0.00498811,-0.00563306,0.00000688
