date,y_true,var_01,var_025,var_05,es_025,fm_median
2018-01-01,-0.00238920,-0.00545887,-0.00423856,-0.00336843,-0.00567578,0.00001355
2018-01-02,0.00128929,-0.00549631,-0.00442348,-0.00361472,-0.00563250,-0.00025137
2018-01-03,-0.00195615,-0.00518181,-0.00411153,-0.00332689,-0.00534399,-0.00014968
2018-01-04,-0.00030219,-0.00538384,-0.00428957,-0.00348652,-0.00554860,-0.00025123
2018-01-05,0.00140426,-0.00472036,-0.00381152,-0.00312660,-0.00483596,-0.00028590
2018-01-08,-0.00019604,-0.00494143,-0.00405745,-0.00336667,-0.00502777,-0.00026169
2018-01-09,0.00061529,-0.00484696,-0.00383098,-0.00308909,-0.00500458,-0.00011113
2018-01-10,0.00010970,-0.00426420,-0.00337828,-0.00272097,-0.00438889,-0.00003779
2018-01-11,0.00005484,-0.00456478,-0.00339712,-0.00261751,-0.00485434,0.00004527
2018-01-12,-0.00156028,-0.00426327,-0.00308773,-0.00234900,-0.00464536,-0.00009278
2018-01-15,0.00014906,-0.00470532,-0.00341812,-0.00259618,-0.00509578,-0.00002609
2018-01-16,0.00081173,-0.00431460,-0.00306721,-0.00230172,-0.00476272,-0.00006881
2018-01-17,-0.00412417,-0.00436989,-0.00320705,-0.00246422,-0.00472200,-0.00010214
2018-01-18,-0.00226574,-0.00518482,-0.00389088,-0.00301935,-0.00549264,0.00008554
2018-01-19,-0.00070240,-0.00496115,-0.00391442,-0.00315201,-0.00512599,-0.00005534
2018-01-22,0.00256658,-0.00462915,-0.00355246,-0.00280259,-0.00484610,-0.00002153
2018-01-23,0.00003545,-0.00532367,-0.00415033,-0.00332884,-0.00555372,-0.00024614
2018-01-24,-0.00105186,-0.00510591,-0.00401894,-0.00325015,-0.00530784,-0.00034031
2018-01-25,-0.00007090,-0.00492995,-0.00376343,-0.00297156,-0.00519721,-0.00020284
2018-01-26,-0.00106486,-0.00476496,-0.00353807,-0.00273812,-0.00510428,-0.00012494
2018-01-29,-0.00208169,-0.00409390,-0.00305214,-0.00235202,-0.00434436,0.00001707
2018-01-30,0.00001976,-0.00434137,-0.00340990,-0.00274177,-0.00450158,-0.00019175
2018-01-31,0.00030442,-0.00464957,-0.00345791,-0.00268303,-0.00498317,-0.00019725
2018-02-01,-0.00117868,-0.00483384,-0.00359107,-0.00280179,-0.00521982,-0.00035684
2018-02-02,-0.00342123,-0.00504880,-0.00355422,-0.00266937,-0.00567080,-0.00027637
2018-02-05,0.00125413,-0.00566164,-0.00417340,-0.00323013,-0.00612790,-0.00027020
2018-02-06,-0.00025784,-0.00489677,-0.00381049,-0.00304413,-0.00510133,-0.00016712
2018-02-07,-0.00019441,-0.00539525,-0.00417696,-0.00335304,-0.00567945,-0.00049912
2018-02-08,0.00210872,-0.00489624,-0.00367979,-0.00287905,-0.00521840,-0.00021823
2018-02-09,0.00382164,-0.00479971,-0.00380982,-0.00308923,-0.00495613,-0.00024244
2018-02-12,0.00077282,-0.00505291,-0.00399468,-0.00320552,-0.00519712,-0.00002817
2018-02-13,-0.00061905,-0.00489066,-0.00382111,-0.00304586,-0.00506394,-0.00001747
2018-02-14,0.00071362,-0.00463044,-0.00360722,-0.00288456,-0.00482201,-0.00019836
2018-02-15,-0.00083195,-0.00466032,-0.00366412,-0.00294941,-0.00483146,-0.00023284
2018-02-16,-0.00110894,-0.00466903,-0.00367259,-0.00296391,-0.00484867,-0.00028807
2018-02-19,0.00034346,-0.00470855,-0.00362330,-0.00288079,-0.00494779,-0.00030893
2018-02-20,-0.00200329,-0.00482526,-0.00355692,-0.00274524,-0.00520633,-0.00025285
2018-02-21,0.00105155,-0.00471502,-0.00358813,-0.00283425,-0.00499186,-0.00031826
2018-02-22,0.00103072,-0.00515911,-0.00390938,-0.00306987,-0.00546021,-0.00026421
2018-02-23,0.00032751,-0.00467163,-0.00358157,-0.00282997,-0.00490281,-0.00017366
2018-02-26,-0.00000391,-0.00486604,-0.00360982,-0.00279444,-0.00522057,-0.00019908
2018-02-27,0.00016180,-0.00518222,-0.00362498,-0.00270513,-0.00583633,-0.00024979
2018-02-28,0.00209263,-0.00447659,-0.00313741,-0.00233759,-0.00501444,-0.00014719
2018-03-01,0.00065330,-0.00449588,-0.00332873,-0.00255858,-0.00480158,-0.00005995
2018-03-02,0.00012591,-0.00438263,-0.00325420,-0.00250991,-0.00467876,-0.00004916
