date,y_true,var_01,var_025,var_05,es_025,fm_median
2019-01-07,0.02014625,-0.03202833,-0.02825563,-0.02331386,-0.02637573,0.00023974
2019-01-08,-0.00268864,-0.03266089,-0.02878294,-0.02376984,-0.02637573,-0.00002932
2019-01-09,0.00713519,-0.03209277,-0.02833423,-0.02342449,-0.02637573,-0.00020002
2019-01-10,-0.00279230,-0.03185675,-0.02807474,-0.02315462,-0.02637573,0.00000794
2019-01-11,-0.00008993,-0.03159329,-0.02781705,-0.02290706,-0.02637573,0.00015429
2019-01-14,-0.00319125,-0.03175885,-0.02802936,-0.02314829,-0.02637573,-0.00010271
2019-01-15,0.00723428,-0.03143357,-0.02773683,-0.02288642,-0.02637573,-0.00000293
2019-01-16,0.00832926,-0.03074851,-0.02709370,-0.02228469,-0.02637573,0.00033110
2019-01-17,-0.00220193,-0.03046074,-0.02684444,-0.02206035,-0.02637573,0.00049727
2019-01-18,0.00798005,-0.03096877,-0.02724580,-0.02238671,-0.02637573,0.00039201
2019-01-21,-0.00826411,-0.03059658,-0.02695035,-0.02216214,-0.02637573,0.00023228
2019-01-22,0.00039427,-0.03124677,-0.02751751,-0.02265650,-0.02637573,0.00012036
2019-01-23,0.02008325,-0.03058778,-0.02691278,-0.02210970,-0.02637573,0.00024311
2019-01-24,-0.00029501,-0.03034294,-0.02669139,-0.02190386,-0.02637573,0.00042814
2019-01-25,-0.00317994,-0.03018343,-0.02664476,-0.02193811,-0.02637573,0.00010761
2019-01-28,-0.01179208,-0.02983528,-0.02637812,-0.02173135,-0.02637573,0.00010727
2019-01-29,0.00112987,-0.02968392,-0.02625898,-0.02164282,-0.02637573,0.00001562
2019-01-30,-0.00655665,-0.02908290,-0.02561695,-0.02099434,-0.02637573,0.00044405
2019-01-31,0.00942197,-0.02900882,-0.02558531,-0.02099375,-0.02637573,0.00032643
2019-02-01,0.00558078,-0.02940525,-0.02592520,-0.02129410,-0.02637573,0.00014109
2019-02-04,-0.00124167,-0.02912757,-0.02568370,-0.02107569,-0.02637573,0.00028108
2019-02-05,0.00785873,-0.02923139,-0.02579629,-0.02119164,-0.02637573,0.00020374
2019-02-06,0.00211040,-0.02898579,-0.02557569,-0.02100158,-0.02637573,0.00017226
2019-02-07,-0.01800397,-0.02878416,-0.02543628,-0.02090851,-0.02637573,0.00008343
2019-02-08,-0.00728824,-0.02932068,-0.02586860,-0.02125964,-0.02637573,0.00006463
2019-02-11,0.00007221,-0.02808792,-0.02500981,-0.02108527,-0.02519219,0.00006492
2019-02-12,0.00707264,-0.02764973,-0.02459638,-0.02069920,-0.02519219,0.00027812
2019-02-13,-0.01042961,-0.02757821,-0.02450546,-0.02061224,-0.02519219,0.00017105
2019-02-14,-0.01134527,-0.02794219,-0.02487433,-0.02097594,-0.02519219,-0.00011602
2019-02-15,0.00784870,-0.02765351,-0.02462389,-0.02074349,-0.02519219,0.00014385
2019-02-18,-0.00537323,-0.02741959,-0.02439217,-0.02051574,-0.02519219,0.00034179
2019-02-19,-0.00140273,-0.02795080,-0.02488097,-0.02097535,-0.02519219,-0.00004063
2019-02-20,0.02015793,-0.02768216,-0.02463031,-0.02074758,-0.02519219,0.00002918
2019-02-21,-0.01267654,-0.02829289,-0.02514319,-0.02117267,-0.02519219,0.00008214
2019-02-22,0.00678081,-0.02815762,-0.02504622,-0.02110542,-0.02519219,0.00003291
2019-02-25,0.00673514,-0.02820079,-0.02512335,-0.02120571,-0.02519219,-0.00014313
2019-02-26,-0.00243160,-0.02807660,-0.02498509,-0.02105432,-0.02519219,0.00008819
2019-02-27,-0.01366905,-0.02760401,-0.02454676,-0.02065467,-0.02519219,0.00020879
2019-02-28,-0.00067723,-0.02756986,-0.02451495,-0.02061900,-0.02519219,0.00032967
2019-03-01,0.00037725,-0.02699580,-0.02395773,-0.02009598,-0.02519219,0.00048337
2019-03-04,-0.00217113,-0.02744900,-0.02441521,-0.02054473,-0.02519219,0.00021015
2019-03-05,-0.00289502,-0.02720621,-0.02263011,-0.01991615,-0.02533567,0.00024240
2019-03-06,0.00251265,-0.02709884,-0.02255810,-0.01987487,-0.02533567,0.00012172
2019-03-07,-0.00805934,-0.02752096,-0.02293385,-0.02021177,-0.02533567,-0.00001850
2019-03-08,-0.00412810,-0.02728921,-0.02275501,-0.02007124,-0.02533567,-0.00004472
2019-03-11,0.00054357,-0.02718590,-0.02262943,-0.01993287,-0.02533567,0.00012261
2019-03-12,0.00428604,-0.02694482,-0.02245833,-0.01981733,-0.02533567,0.00001282
2019-03-13,0.00202816,-0.02676830,-0.02230199,-0.01967599,-0.02533567,0.00009166
2019-03-14,0.00193782,-0.02723040,-0.02270938,-0.02003560,-0.02533567,-0.00004861
2019-03-15,0.01156152,-0.02674695,-0.02230722,-0.01970470,-0.02533567,-0.00009957
2019-03-18,-0.00017476,-0.02690685,-0.02242488,-0.01978337,-0.02533567,0.00006653
2019-03-19,0.00280104,-0.02645985,-0.02200062,-0.01937353,-0.02533567,0.00043260
2019-03-20,-0.00025084,-0.02659064,-0.02206159,-0.01939464,-0.02533567,0.00043840
2019-03-21,0.00305253,-0.02674702,-0.02232682,-0.01973104,-0.02533567,-0.00004959
2019-03-22,-0.01706710,-0.02681395,-0.02233590,-0.01969815,-0.02533567,0.00013031
2019-03-25,-0.00272459,-0.02692065,-0.02246815,-0.01984338,-0.02533567,0.00000377
2019-03-26,0.00522674,-0.02688579,-0.02241478,-0.01978590,-0.02533567,-0.00000257
2019-03-27,-0.00419821,-0.02683083,-0.02235230,-0.01896483,-0.02533567,0.00008438
2019-03-28,-0.00060489,-0.02636942,-0.02195089,-0.01860861,-0.02533567,0.00025255
2019-03-29,-0.00072635,-0.02623033,-0.02184287,-0.01853488,-0.02533567,0.00007962
2019-04-01,0.01231524,-0.02612142,-0.02175353,-0.01845744,-0.02533567,0.00014457
2019-04-02,0.01290373,-0.02607792,-0.02168883,-0.01825350,-0.02533567,0.00014858
2019-04-03,0.01527201,-0.02622296,-0.02182128,-0.01836002,-0.02533567,0.00029205
2019-04-04,-0.00793963,-0.02661250,-0.02214191,-0.01863072,-0.02533567,0.00021044
2019-04-05,-0.01582844,-0.02666886,-0.02222060,-0.01872899,-0.02533567,-0.00000424
2019-04-08,0.00358341,-0.02714516,-0.02266604,-0.01914439,-0.02533567,-0.00020258
2019-04-09,0.00351994,-0.02664652,-0.02215858,-0.01862975,-0.02533567,0.00033940
2019-04-10,0.01006807,-0.02663947,-0.02218500,-0.01869234,-0.02533567,0.00001253
2019-04-11,-0.00706141,-0.02711992,-0.02262142,-0.01908781,-0.02533567,-0.00015444
2019-04-12,-0.00348400,-0.02680971,-0.02233659,-0.01882664,-0.02533567,-0.00003709
2019-04-15,-0.00360643,-0.02597854,-0.02158954,-0.01814496,-0.02533567,0.00039334
2019-04-16,0.00591499,-0.02606927,-0.02168858,-0.01825590,-0.02533567,0.00016632
2019-04-17,0.00258079,-0.02595500,-0.02154234,-0.01808141,-0.02533567,0.00048843
2019-04-18,-0.00545992,-0.02651193,-0.02210038,-0.01864410,-0.02533567,-0.00012532
2019-04-23,0.00222551,-0.02639965,-0.02202482,-0.01859678,-0.02533567,-0.00017224
2019-04-24,0.00071685,-0.02646628,-0.02207660,-0.01864043,-0.02533567,-0.00022890
2019-04-25,-0.00573654,-0.02593268,-0.02158611,-0.01818179,-0.02533567,0.00011618
2019-04-26,0.00570281,-0.02592603,-0.02154915,-0.01812147,-0.02533567,0.00027058
2019-04-29,-0.00175937,-0.02587362,-0.02155451,-0.01816485,-0.02533567,0.00012456
2019-04-30,-0.01440600,-0.02571134,-0.02141356,-0.01803726,-0.02533567,0.00022718
2019-05-02,-0.00650295,-0.02608135,-0.02171989,-0.01829856,-0.02533567,0.00010920
2019-05-06,-0.01256197,-0.02598858,-0.02162669,-0.01820839,-0.02533567,0.00018506
