date,y_true,var_01,var_025,var_05,es_025,fm_median,fm_std
2018-01-02,0.00507909,-0.01301304,-0.00920688,-0.00614001,-0.01810757,-0.00071977,1.08581007
2018-01-03,0.00285662,-0.01084493,-0.00805739,-0.00613261,-0.01112147,0.00213367,0.00660120
2018-01-04,0.01677138,-0.01107441,-0.00808781,-0.00524061,-0.01224106,0.00178343,0.02834441
2018-01-05,0.00017191,-0.02461078,-0.01552000,-0.01130469,-0.02557468,0.00548869,0.01149785
2018-01-08,0.00325168,-0.01758058,-0.01248651,-0.00831966,-0.02111145,0.00206751,0.00841532
2018-01-09,-0.00401193,-0.01149363,-0.00764223,-0.00490745,-0.01243968,0.00301845,0.00572679
2018-01-10,-0.00249296,-0.01793539,-0.01258945,-0.00952791,-0.01966568,0.00002575,0.01011376
2018-01-11,0.00538607,-0.01256345,-0.01004043,-0.00804006,-0.01403665,0.00048701,0.00534539
2018-01-12,0.00101963,-0.01107599,-0.00938516,-0.00667647,-0.01231335,0.00238688,0.01053599
2018-01-15,0.00025249,-0.01765866,-0.01052487,-0.00810628,-0.02195864,0.00084475,0.03481812
2018-01-16,0.00524279,-0.01164984,-0.00847703,-0.00661038,-0.01348636,0.00106982,0.00500689
2018-01-17,0.00063661,-0.00966140,-0.00726308,-0.00527264,-0.01113017,0.00212017,0.00515421
2018-01-18,0.00306084,-0.02025493,-0.01454580,-0.00936529,-0.02835042,0.00116611,0.03725934
2018-01-19,0.00407550,-0.00928984,-0.00567828,-0.00439513,-0.01019884,0.00262410,0.00508212
2018-01-22,0.00813683,-0.00882344,-0.00532342,-0.00380270,-0.00952440,0.00351854,0.00493171
2018-01-23,0.00375354,-0.00933704,-0.00752513,-0.00547559,-0.00969964,0.00339414,0.01260235
2018-01-24,0.00132711,-0.00523347,-0.00395864,-0.00257183,-0.00642959,0.00319618,0.00527930
2018-01-25,-0.00423355,-0.01477500,-0.01133793,-0.00838713,-0.01739198,0.00043792,0.07324807
2018-01-26,-0.00158890,-0.01192466,-0.00915928,-0.00690209,-0.02207644,0.00050421,0.13431343
2018-01-29,-0.00064511,-0.01074457,-0.00932939,-0.00721008,-0.01166568,0.00070182,0.00516485
2018-01-30,-0.00340031,-0.01357428,-0.00824255,-0.00575316,-0.01467055,0.00002082,0.66226792
2018-01-31,0.00311739,-0.01435111,-0.01047691,-0.00768969,-0.01505164,-0.00122400,1.99783421
2018-02-01,0.00801442,-0.00993310,-0.00770454,-0.00635333,-0.01030828,0.00092067,0.00500145
2018-02-02,-0.00961618,-0.01000094,-0.00750622,-0.00510921,-0.01031678,0.00375590,0.00608521
2018-02-05,-0.00604070,-0.02022222,-0.01739266,-0.01280989,-0.02148037,-0.00144518,0.00811542
2018-02-06,-0.02134351,-0.01952473,-0.01515588,-0.01084622,-0.01942596,-0.00093816,0.00817737
2018-02-07,0.01630545,-0.04577835,-0.02898419,-0.02206917,-0.04656272,-0.00496773,0.01544041
2018-02-08,0.00059087,-0.01675796,-0.01252888,-0.00892535,-0.01925725,0.00310454,0.01122712
2018-02-09,-0.01012881,-0.03170973,-0.02087775,-0.01380524,-0.04459623,-0.00027457,0.02470699
2018-02-12,0.00399721,-0.02652960,-0.02073871,-0.01539029,-0.03010818,-0.00237687,0.01424512
2018-02-13,0.00115198,-0.01412259,-0.01114774,-0.00728684,-0.01657967,0.00141292,0.00699556
2018-02-14,-0.00192671,-0.01890288,-0.01414012,-0.01111845,-0.01877166,-0.00020055,0.00718621
2018-02-15,0.00201666,-0.01711473,-0.01314856,-0.01019852,-0.01717589,-0.00054250,0.00623918
2018-02-16,0.00042262,-0.03475711,-0.02115344,-0.01321364,-0.04584647,0.00091052,0.01301042
2018-02-19,-0.00191672,-0.01281596,-0.00955812,-0.00710659,-0.01289715,0.00036754,0.00475478
2018-02-20,-0.00367271,-0.01336175,-0.01107010,-0.00736245,-0.02051814,0.00012474,0.00716567
2018-02-21,0.00457303,-0.01680339,-0.01312845,-0.01018816,-0.01733747,-0.00081513,0.00721152
2018-02-22,-0.00262220,-0.02512619,-0.01781651,-0.01218340,-0.03408399,0.00080734,0.01192097
2018-02-23,-0.00301817,-0.02917680,-0.01689757,-0.01123844,-0.03757275,-0.00071183,0.01873752
2018-02-26,-0.00316348,-0.01256458,-0.00972262,-0.00861808,-0.01292009,-0.00142075,0.00482221
2018-02-27,0.00872286,-0.01309917,-0.01010518,-0.00806876,-0.01336257,-0.00110971,0.00468389
2018-02-28,0.00837972,-0.01406154,-0.01040993,-0.00793197,-0.01338793,0.00159928,0.00675162
