date,y_true,var_01,var_025,var_05,es_025,fm_median,fm_std
2019-01-03,0.00068707,-0.01919806,-0.01578695,-0.01236250,-0.00572584,-0.00063454,0.00057649
2019-01-04,0.01420099,-0.01925575,-0.01587819,-0.01242066,-0.00572584,-0.00072702,0.00050364
2019-01-07,0.00432241,-0.01903709,-0.01572117,-0.01226509,-0.00572584,-0.00057008,0.00075276
2019-01-08,0.00573430,-0.01894106,-0.01562514,-0.01216912,-0.00572584,-0.00041139,0.00077612
2019-01-09,0.00363116,-0.01875125,-0.01543533,-0.01194924,-0.00572584,-0.00022153,0.00083436
2019-01-10,-0.00231100,-0.01868713,-0.01530797,-0.01185200,-0.00572584,-0.00003162,0.00091443
2019-01-11,-0.00420297,-0.01919457,-0.01575203,-0.01232765,-0.00574156,-0.00060140,0.00065133
2019-01-14,-0.01022572,-0.01926080,-0.01588146,-0.01236188,-0.00577164,-0.00063425,0.00057992
2019-01-15,0.00287256,-0.01933108,-0.01598331,-0.01249504,-0.00577164,-0.00076432,0.00047895
2019-01-16,0.01479985,-0.01920298,-0.01579396,-0.01236701,-0.00577164,-0.00063664,0.00071032
2019-01-17,-0.00405138,-0.01895466,-0.01560675,-0.01218202,-0.00577164,-0.00022396,0.00109424
2019-01-18,0.00538513,-0.01921045,-0.01576657,-0.01234345,-0.00577164,-0.00060782,0.00073158
2019-01-21,-0.00305260,-0.01870001,-0.01532002,-0.01186322,-0.00577164,0.00006407,0.00088379
2019-01-22,-0.00026546,-0.01902062,-0.01567266,-0.01221584,-0.00577164,-0.00051268,0.00083576
2019-01-23,0.00458152,-0.01895138,-0.01560355,-0.01211509,-0.00577164,-0.00041483,0.00063048
2019-01-24,-0.00387379,-0.01869749,-0.01531766,-0.01186102,-0.00577164,-0.00006391,0.00081263
2019-01-25,0.00529205,-0.01895521,-0.01560728,-0.01218254,-0.00577164,-0.00038410,0.00086528
2019-01-28,0.00199195,-0.01831548,-0.01490347,-0.01147871,-0.00577164,0.00112109,0.00091379
2019-01-29,0.00434119,-0.01841160,-0.01499958,-0.01157482,-0.00578602,0.00076877,0.00087621
2019-01-30,0.00518274,-0.01818608,-0.01480627,-0.01138159,-0.00582561,0.00127784,0.00084745
2019-01-31,0.00827525,-0.01809079,-0.01455093,-0.01112621,-0.00582561,0.00147162,0.00076371
2019-02-01,0.00452236,-0.01786737,-0.01451935,-0.01109453,-0.00584871,0.00163686,0.00076234
2019-02-04,0.00358992,-0.01780330,-0.01374824,-0.01022696,-0.00584871,0.00189606,0.00066162
2019-02-05,0.00755657,-0.01703200,-0.01361967,-0.01016267,-0.00584871,0.00183183,0.00057753
