date,y_true,var_01,var_025,var_05,es_025,fm_median
2018-01-01,0.00352261,-0.00399471,-0.00276277,-0.00199540,-0.00441043,0.00030983
2018-01-02,-0.00092234,-0.00399313,-0.00287827,-0.00213084,-0.00426427,0.00039201
2018-01-03,-0.00294456,-0.00381505,-0.00284888,-0.00217376,-0.00400644,0.00027486
2018-01-04,-0.00572046,-0.00483101,-0.00346729,-0.00260598,-0.00526479,0.00003147
2018-01-05,0.00136291,-0.00574983,-0.00455352,-0.00369658,-0.00595713,-0.00038742
2018-01-08,0.00168487,-0.00474920,-0.00345829,-0.00260648,-0.00508730,0.00021645
2018-01-09,0.00280179,-0.00439979,-0.00327739,-0.00250659,-0.00464268,0.00023858
2018-01-10,-0.00120596,-0.00470018,-0.00346826,-0.00262047,-0.00496395,0.00037484
2018-01-11,-0.00140155,-0.00476590,-0.00349756,-0.00265489,-0.00508774,0.00014674
2018-01-12,0.00021574,-0.00502595,-0.00371909,-0.00285967,-0.00537361,-0.00004528
2018-01-15,-0.00030207,-0.00469480,-0.00349105,-0.00268504,-0.00498931,0.00003379
2018-01-16,-0.00064767,-0.00455649,-0.00338224,-0.00259390,-0.00484019,0.00007217
2018-01-17,0.00381491,-0.00485325,-0.00347818,-0.00261323,-0.00529833,-0.00002102
2018-01-18,-0.00060251,-0.00481913,-0.00351279,-0.00264075,-0.00514335,0.00022522
2018-01-19,0.00060251,-0.00410706,-0.00309043,-0.00238555,-0.00431667,0.00011243
2018-01-22,0.00210593,-0.00409567,-0.00295265,-0.00219779,-0.00439389,0.00024391
2018-01-23,0.00081538,-0.00429234,-0.00307792,-0.00228451,-0.00462518,0.00027097
2018-01-24,-0.00008581,-0.00385343,-0.00277355,-0.00205277,-0.00412159,0.00033431
2018-01-25,-0.00085834,-0.00392061,-0.00278501,-0.00205696,-0.00425909,0.00021699
2018-01-26,0.00160884,-0.00415875,-0.00301425,-0.00226855,-0.00447626,0.00011927
2018-01-29,-0.00040728,-0.00410322,-0.00282067,-0.00202626,-0.00454642,0.00030224
2018-01-30,-0.00358756,-0.00378787,-0.00263950,-0.00191228,-0.00414902,0.00028744
2018-01-31,-0.00045203,-0.00447924,-0.00335902,-0.00259297,-0.00472680,0.00008583
2018-02-01,0.00019381,-0.00425856,-0.00308921,-0.00232969,-0.00458756,0.00008050
2018-02-02,0.00019367,-0.00384062,-0.00285387,-0.00219436,-0.00408413,0.00001144
2018-02-05,-0.00043050,-0.00390298,-0.00283444,-0.00213704,-0.00419713,0.00007946
2018-02-06,-0.00258712,-0.00390872,-0.00279870,-0.00210285,-0.00427330,-0.00005335
2018-02-07,0.00209172,-0.00464394,-0.00335526,-0.00254041,-0.00505181,-0.00005507
2018-02-08,0.00150680,-0.00442305,-0.00312533,-0.00231057,-0.00484651,0.00011028
2018-02-09,-0.00071001,-0.00446358,-0.00316198,-0.00233740,-0.00487221,0.00018034
2018-02-12,0.00221453,-0.00460275,-0.00333087,-0.00251874,-0.00498861,-0.00003866
2018-02-13,-0.00146145,-0.00477676,-0.00337156,-0.00249801,-0.00525494,0.00008129
2018-02-14,0.00090295,-0.00468810,-0.00336332,-0.00252705,-0.00511046,-0.00001919
2018-02-15,0.00015041,-0.00454561,-0.00331920,-0.00252550,-0.00489628,0.00001605
2018-02-16,0.00025774,-0.00448989,-0.00336553,-0.00260704,-0.00475535,-0.00001887
2018-02-19,0.00075153,-0.00447376,-0.00319172,-0.00238790,-0.00489455,0.00002655
2018-02-20,-0.00062258,-0.00390405,-0.00286238,-0.00217069,-0.00416905,0.00013605
2018-02-21,-0.00012895,-0.00415147,-0.00294607,-0.00218055,-0.00452589,0.00016276
2018-02-22,-0.00049413,-0.00411172,-0.00295480,-0.00220682,-0.00444398,0.00015215
2018-02-23,-0.00079544,-0.00407422,-0.00280227,-0.00202229,-0.00453258,0.00021168
2018-02-26,-0.00032270,-0.00461556,-0.00310597,-0.00221510,-0.00525203,0.00014680
2018-02-27,0.00030116,-0.00448091,-0.00301468,-0.00214456,-0.00508532,0.00017574
2018-02-28,0.00148296,-0.00410954,-0.00290888,-0.00215515,-0.00450152,0.00006272
2018-03-01,-0.00103138,-0.00417435,-0.00303095,-0.00228303,-0.00448598,0.00009627
2018-03-02,-0.00004306,-0.00444028,-0.00319762,-0.00239719,-0.00480312,0.00007233
2018-03-05,0.00167560,-0.00420491,-0.00304209,-0.00229347,-0.00454519,0.00003328
2018-03-06,-0.00092340,-0.00399557,-0.00298900,-0.00229890,-0.00421519,0.00012574
2018-03-07,-0.00017181,-0.00429494,-0.00315394,-0.00240065,-0.00459306,0.00006164
2018-03-08,0.00021483,-0.00481750,-0.00340644,-0.00253174,-0.00530345,0.00002158
2018-03-09,-0.00118221,-0.00444243,-0.00322680,-0.00243783,-0.00478564,0.00006834
2018-03-12,0.00131107,-0.00467570,-0.00336458,-0.00253119,-0.00508141,-0.00000149
2018-03-13,0.00000000,-0.00455660,-0.00329598,-0.00248295,-0.00492261,0.00007099
2018-03-14,0.00002151,-0.00519104,-0.00352493,-0.00252999,-0.00586058,0.00018168
2018-03-15,-0.00015037,-0.00471304,-0.00331426,-0.00243831,-0.00517450,0.00016755
2018-03-16,0.00120231,-0.00443521,-0.00317947,-0.00238419,-0.00483000,0.00001091
2018-03-19,0.00085795,-0.00449090,-0.00322031,-0.00240095,-0.00486000,0.00017193
2018-03-20,-0.00060056,-0.00418180,-0.00309801,-0.00236690,-0.00443772,0.00011644
2018-03-21,-0.00049346,-0.00460711,-0.00331175,-0.00248696,-0.00500497,0.00001513
2018-03-22,0.00068656,-0.00475656,-0.00341103,-0.00256572,-0.00519444,-0.00008930
2018-03-23,-0.00027882,-0.00445449,-0.00327223,-0.00249701,-0.00477318,-0.00000626
2018-03-25,-0.00049360,-0.00485781,-0.00335817,-0.00245210,-0.00543232,0.00004530
2018-03-26,-0.00324630,-0.00447580,-0.00306488,-0.00221870,-0.00503296,0.00008749
2018-03-27,0.00099007,-0.00527714,-0.00379870,-0.00285828,-0.00573322,0.00005306
2018-03-28,-0.00010761,-0.00469184,-0.00329906,-0.00242828,-0.00515450,0.00019006
2018-03-29,0.00077425,-0.00460382,-0.00327369,-0.00242994,-0.00501911,0.00014053
2018-04-01,-0.00043002,-0.00409670,-0.00292440,-0.00217184,-0.00444413,0.00019137
2018-04-02,0.00094582,-0.00369298,-0.00274563,-0.00209820,-0.00390296,0.00016021
2018-04-03,0.00017191,-0.00433588,-0.00306455,-0.00226877,-0.00475611,0.00012832
2018-04-04,0.00094487,-0.00408341,-0.00300812,-0.00229805,-0.00436408,0.00007029
2018-04-05,-0.00105223,-0.00396971,-0.00287780,-0.00216762,-0.00427509,0.00012455
2018-04-08,0.00122385,-0.00391540,-0.00292229,-0.00224950,-0.00414516,0.00008795
2018-04-09,-0.00038635,-0.00425814,-0.00312951,-0.00239164,-0.00456647,0.00001790
2018-04-10,-0.00139631,-0.00441267,-0.00311331,-0.00231054,-0.00486651,0.00007609
2018-04-11,0.00092399,-0.00476851,-0.00344224,-0.00260446,-0.00519013,-0.00002773
2018-04-12,-0.00015035,-0.00446814,-0.00331014,-0.00254437,-0.00476843,0.00001469
2018-04-15,0.00081592,-0.00403836,-0.00301497,-0.00231556,-0.00426520,0.00014970
2018-04-16,-0.00533710,-0.00403185,-0.00300014,-0.00230021,-0.00426892,0.00012395
2018-04-17,0.00073336,-0.00545919,-0.00413320,-0.00322451,-0.00574916,0.00003517
2018-04-18,0.00223994,-0.00524164,-0.00382041,-0.00289043,-0.00562841,0.00020657
2018-04-19,0.00068823,-0.00527816,-0.00391533,-0.00299905,-0.00560518,0.00014388
2018-04-22,0.00098849,-0.00580839,-0.00426303,-0.00326064,-0.00624580,0.00002126
2018-04-23,-0.00083801,-0.00500866,-0.00367759,-0.00280355,-0.00536514,0.00011348
2018-04-24,-0.00086026,-0.00529876,-0.00389602,-0.00299239,-0.00570816,-0.00007673
2018-04-25,-0.00148558,-0.00532634,-0.00378837,-0.00284043,-0.00586889,-0.00000653
2018-04-26,0.00249629,-0.00484648,-0.00352280,-0.00267176,-0.00523613,0.00002648
2018-04-29,0.00165358,-0.00490971,-0.00360603,-0.00275009,-0.00525909,0.00005022
2018-04-30,-0.00045070,-0.00502881,-0.00365132,-0.00275944,-0.00542186,0.00009792
2018-05-01,-0.00585610,-0.00455489,-0.00330809,-0.00249726,-0.00490374,0.00011874
2018-05-02,0.00551261,-0.00564732,-0.00426980,-0.00333143,-0.00595757,-0.00004012
2018-05-03,0.00055812,-0.00569110,-0.00414673,-0.00310002,-0.00604762,0.00043640
2018-05-06,-0.00066554,-0.00517608,-0.00367247,-0.00270615,-0.00561954,0.00025273
2018-05-07,-0.00116035,-0.00510050,-0.00366407,-0.00274113,-0.00552454,0.00014072
