date,y_true,var_01,var_025,var_05,es_025,fm_median
2019-01-10,0.00027531,-0.02626307,-0.02388507,-0.01929031,-0.02337837,0.00046687
2019-01-11,0.00221739,-0.02566249,-0.02338186,-0.01885742,-0.02337837,0.00063146
2019-01-14,-0.00535624,-0.02558572,-0.02334761,-0.01886246,-0.02337837,0.00039510
2019-01-15,-0.00165847,-0.02492539,-0.02280009,-0.01840843,-0.02337837,0.00038271
2019-01-16,0.00816309,-0.02508794,-0.02291510,-0.01848553,-0.02337837,0.00049190
2019-01-17,0.00601635,-0.02462402,-0.02249763,-0.01812052,-0.02337837,0.00047903
2019-01-18,0.00783372,-0.02449977,-0.02225269,-0.01781699,-0.02337837,0.00080617
2019-01-21,-0.01481138,-0.02443465,-0.02197756,-0.01743425,-0.02337837,0.00121128
2019-01-22,0.00171029,-0.02520231,-0.02283789,-0.01829963,-0.02337837,0.00089773
2019-01-23,-0.00354649,-0.02435813,-0.02214863,-0.01773784,-0.02337837,0.00082693
2019-01-24,0.00176846,-0.02475638,-0.02252733,-0.01811299,-0.02337837,0.00034098
2019-01-25,0.00131678,-0.02345175,-0.02129802,-0.01697363,-0.02337837,0.00090526
2019-01-28,0.00941921,-0.02413801,-0.02140523,-0.01680656,-0.02337837,0.00100242
2019-01-29,-0.00451780,-0.02406242,-0.02173493,-0.01729203,-0.02337837,0.00102995
2019-01-30,-0.00690244,-0.02431865,-0.02197434,-0.01753039,-0.02337837,0.00066626
2019-01-31,-0.00018135,-0.02429225,-0.02217749,-0.01783723,-0.02337837,0.00045851
2019-02-01,0.00287869,-0.02343989,-0.02139532,-0.01713543,-0.02337837,0.00055388
2019-02-04,-0.00284418,-0.02308309,-0.02104957,-0.01622945,-0.02441518,0.00068688
2019-02-05,-0.00940800,-0.02316818,-0.02113859,-0.01607316,-0.02441518,0.00070693
2019-02-06,0.00303115,-0.02384995,-0.02164944,-0.01648804,-0.02441518,0.00048851
2019-02-07,-0.01048728,-0.02410541,-0.02150886,-0.01616213,-0.02441518,0.00070651
2019-02-08,-0.01174600,-0.02495381,-0.02259787,-0.01706846,-0.02441518,-0.00000293
2019-02-11,0.00162041,-0.02506020,-0.02289882,-0.01746200,-0.02441518,-0.00036643
2019-02-12,0.01792014,-0.02469360,-0.02214493,-0.01653653,-0.02441518,0.00033595
2019-02-13,-0.00661413,-0.02413461,-0.02201814,-0.01659207,-0.02441518,0.00061737
2019-02-14,-0.00805123,-0.02408801,-0.02174704,-0.01622442,-0.02441518,0.00082552
2019-02-15,0.00702289,-0.02370896,-0.02147071,-0.01602823,-0.02440361,0.00069178
2019-02-18,0.01171685,-0.02277798,-0.02080506,-0.01552510,-0.02440361,0.00077319
2019-02-19,-0.00228902,-0.02365727,-0.02116640,-0.01621256,-0.02483806,0.00040303
2019-02-20,0.00055186,-0.02395941,-0.02096782,-0.01580595,-0.02483806,0.00036983
2019-02-21,0.00341065,-0.02276776,-0.02009627,-0.01511358,-0.02483806,0.00079319
2019-02-22,0.00228414,-0.02314764,-0.02044825,-0.01540708,-0.02483806,0.00102728
2019-02-25,0.00423826,-0.02343123,-0.02077742,-0.01577412,-0.02483806,0.00048086
2019-02-26,-0.00412850,-0.02314673,-0.02048787,-0.01548602,-0.02483806,0.00072348
2019-02-27,-0.00722364,-0.02290409,-0.02036488,-0.01543431,-0.02483806,0.00063776
2019-02-28,-0.00475598,-0.02266369,-0.02013372,-0.01521320,-0.02483806,0.00075361
2019-03-01,-0.00403311,-0.02252503,-0.02008795,-0.01525873,-0.02483806,0.00015621
2019-03-04,0.01047058,-0.02179968,-0.01952826,-0.01479258,-0.02483806,0.00045998
2019-03-05,0.00307507,-0.02242335,-0.01992134,-0.01503304,-0.02483806,0.00067304
2019-03-06,0.00900680,-0.02298913,-0.02026037,-0.01524467,-0.02483806,0.00070318
2019-03-07,-0.01129831,-0.02178848,-0.01951021,-0.01475288,-0.02483806,0.00077636
2019-03-08,-0.00832645,-0.02365098,-0.02054646,-0.01534084,-0.02483806,0.00061680
2019-03-11,0.01309655,-0.02445287,-0.02149748,-0.01633099,-0.02483806,0.00000799
2019-03-12,-0.00508523,-0.02363845,-0.02082133,-0.01572845,-0.02483806,0.00061715
2019-03-13,0.00675045,-0.02222096,-0.01980657,-0.01542019,-0.02521701,0.00059244
2019-03-14,0.01088373,-0.02110381,-0.01919160,-0.01507451,-0.02521701,0.00076306
2019-03-18,0.01798154,-0.02132026,-0.01938594,-0.01525276,-0.02521701,0.00062217
2019-03-19,-0.00168492,-0.02209428,-0.02004948,-0.01582662,-0.02521701,0.00047098
2019-03-20,-0.00118626,-0.02195767,-0.01980460,-0.01554650,-0.02521701,0.00044902
2019-03-21,-0.00020496,-0.02113765,-0.01915739,-0.01500842,-0.02521701,0.00073999
2019-03-22,-0.00057410,-0.02161076,-0.01968970,-0.01556171,-0.02521701,0.00034340
2019-03-25,-0.00781695,-0.02096697,-0.01904978,-0.01494942,-0.02521701,0.00058244
2019-03-26,0.00325870,-0.02139124,-0.01935683,-0.01517964,-0.02521701,0.00056255
2019-03-27,-0.01022847,-0.01931037,-0.01634939,-0.01411894,-0.02418678,0.00097689
2019-03-28,0.00236214,-0.02051137,-0.01755083,-0.01530527,-0.02418678,-0.00001307
2019-03-29,0.00649527,-0.01960777,-0.01669332,-0.01449793,-0.02418678,0.00043530
2019-04-01,0.00892160,-0.01889987,-0.01500975,-0.01364196,-0.02433432,0.00064890
2019-04-02,0.00370283,-0.01914061,-0.01521265,-0.01380829,-0.02433432,0.00070992
2019-04-03,-0.00045920,-0.01877514,-0.01490495,-0.01356163,-0.02433432,0.00053631
