date,y_true,var_01,var_025,var_05,es_025,fm_median
2019-01-03,0.00068707,-0.02232331,-0.01750764,-0.01535002,-0.01462493,-0.00043227
2019-01-04,0.01420099,-0.02237233,-0.01753757,-0.01538731,-0.01462493,-0.00067962
2019-01-07,0.00432241,-0.02210044,-0.01713531,-0.01488248,-0.01462493,0.00027937
2019-01-08,0.00573430,-0.02229338,-0.01745860,-0.01526361,-0.01462493,-0.00003886
2019-01-09,0.00363116,-0.02159859,-0.01679319,-0.01464536,-0.01462493,0.00019024
2019-01-10,-0.00231100,-0.02109643,-0.01631759,-0.01421473,-0.01462493,0.00022157
2019-01-11,-0.00420297,-0.02104790,-0.01630468,-0.01423772,-0.01462493,-0.00000182
2019-01-14,-0.01022572,-0.02187949,-0.01706697,-0.01493142,-0.01462493,-0.00030576
2019-01-15,0.00287256,-0.02226475,-0.01738432,-0.01521348,-0.01462493,-0.00054498
2019-01-16,0.01479985,-0.02154466,-0.01678744,-0.01467218,-0.01462493,0.00005665
2019-01-17,-0.00405138,-0.02185806,-0.01703265,-0.01484939,-0.01462493,0.00026787
2019-01-18,0.00538513,-0.02157991,-0.01685470,-0.01475596,-0.01462493,-0.00006120
2019-01-21,-0.00305260,-0.02160187,-0.01683797,-0.01470960,-0.01462493,0.00012662
2019-01-22,-0.00026546,-0.02153484,-0.01681199,-0.01470932,-0.01462493,0.00005351
2019-01-23,0.00458152,-0.02169015,-0.01700499,-0.01492822,-0.01462493,-0.00025663
2019-01-24,-0.00387379,-0.02175368,-0.01702499,-0.01490766,-0.01462493,-0.00000551
2019-01-25,0.00529205,-0.02154496,-0.01686782,-0.01479215,-0.01462493,-0.00007670
2019-01-28,0.00199195,-0.02150817,-0.01683341,-0.01476464,-0.01462493,-0.00010516
2019-01-29,0.00434119,-0.02086003,-0.01624727,-0.01423512,-0.01462493,0.00010595
2019-01-30,0.00518274,-0.02147120,-0.01676667,-0.01467283,-0.01462493,0.00008630
2019-01-31,0.00827525,-0.02072730,-0.01609331,-0.01407277,-0.01462493,0.00022512
2019-02-01,0.00452236,-0.02136229,-0.01663712,-0.01453591,-0.01462493,0.00016691
2019-02-04,0.00358992,-0.02046481,-0.01583871,-0.01382824,-0.01462493,0.00037792
2019-02-05,0.00755657,-0.01931769,-0.01480888,-0.01291192,-0.01462493,0.00066612
2019-02-06,0.00281670,-0.01921854,-0.01457240,-0.01194040,-0.01493797,0.00108498
2019-02-07,-0.00197746,-0.01945621,-0.01485345,-0.01223517,-0.01493797,0.00089755
2019-02-08,-0.01337946,-0.01747391,-0.01427856,-0.01136565,-0.01451094,0.00053406
2019-02-11,-0.00037263,-0.01871427,-0.01538265,-0.01312367,-0.01451094,0.00010373
2019-02-12,0.01035303,-0.01929940,-0.01594190,-0.01362174,-0.01451094,0.00013409
2019-02-13,0.00069964,-0.01862580,-0.01521896,-0.01287141,-0.01482395,0.00051667
2019-02-14,-0.00864738,-0.01866262,-0.01522104,-0.01286095,-0.01482395,0.00048750
2019-02-15,0.00880804,-0.01969772,-0.01622753,-0.01381526,-0.01482395,0.00001800
2019-02-18,0.00534370,-0.01932075,-0.01587394,-0.01347836,-0.01482395,0.00029259
2019-02-19,0.00162477,-0.01858649,-0.01508976,-0.01270977,-0.01482395,0.00063875
2019-02-20,0.00228711,-0.01798393,-0.01466106,-0.01240127,-0.01482395,0.00055993
2019-02-21,-0.00863209,-0.01827919,-0.01495864,-0.01268317,-0.01482395,0.00037766
2019-02-22,0.00126468,-0.01892437,-0.01554798,-0.01321551,-0.01482395,0.00020606
2019-02-25,0.00980809,-0.01817566,-0.01481848,-0.01253982,-0.01482395,0.00035646
2019-02-26,-0.00495303,-0.01833771,-0.01496899,-0.01266293,-0.01482395,0.00048573
2019-02-27,0.00181927,-0.01862054,-0.01530084,-0.01300499,-0.01482395,0.00030320
2019-02-28,0.00406731,-0.01855163,-0.01515751,-0.01283296,-0.01482395,0.00041719
2019-03-01,0.00378129,-0.01830276,-0.01488783,-0.01256429,-0.01482395,0.00050075
2019-03-04,0.00273855,-0.01798938,-0.01460989,-0.01230995,-0.01482395,0.00068260
2019-03-05,-0.00191155,-0.01753953,-0.01387499,-0.01148714,-0.01482395,0.00088387
2019-03-06,0.00361587,-0.01783471,-0.01441753,-0.01130190,-0.01515411,0.00047626
2019-03-07,-0.01197296,-0.01777846,-0.01429649,-0.01116247,-0.01515411,0.00046114
2019-03-08,-0.00584281,-0.01861790,-0.01525901,-0.01260745,-0.01515411,0.00011130
2019-03-11,-0.00166892,-0.01896873,-0.01562957,-0.01296096,-0.01515411,0.00010169
2019-03-12,0.00064150,-0.01891577,-0.01550973,-0.01282659,-0.01515411,-0.00000967
2019-03-13,0.00119699,-0.01823954,-0.01491106,-0.01229269,-0.01515411,0.00022032
2019-03-14,0.00638482,-0.01780664,-0.01453063,-0.01195596,-0.01515411,0.00032733
2019-03-15,0.00173936,-0.01810061,-0.01488576,-0.01230445,-0.01515411,0.00040628
2019-03-18,0.00599903,-0.01818393,-0.01493141,-0.01233140,-0.01515411,0.00038969
2019-03-19,-0.00127318,-0.01815469,-0.01486429,-0.01223902,-0.01515411,0.00057253
2019-03-20,-0.00185226,-0.01819566,-0.01502013,-0.01246188,-0.01515411,0.00021542
2019-03-21,0.00466596,-0.01815602,-0.01495223,-0.01238591,-0.01515411,0.00025023
2019-03-22,0.00088982,-0.01826447,-0.01502280,-0.01242822,-0.01515411,0.00032429
2019-03-25,-0.00280190,-0.01767430,-0.01451316,-0.01199513,-0.01515411,0.00035005
2019-03-26,-0.00184128,-0.01803970,-0.01481632,-0.01225570,-0.01515411,0.00021258
2019-03-27,0.00242643,-0.01772426,-0.01449237,-0.01194917,-0.01559276,0.00026966
2019-03-28,-0.00402868,-0.01844436,-0.01515707,-0.01253839,-0.01559276,0.00025278
2019-03-29,0.00163948,-0.01810125,-0.01480890,-0.01221850,-0.01559276,0.00020655
