date,y_true,var_01,var_025,var_05,es_025,fm_median,fm_std
2018-01-01,0.00055016,-0.00784631,-0.00634783,-0.00494565,-0.00889466,-0.00093972,0.22136220
2018-01-02,-0.00202771,-0.00565692,-0.00426664,-0.00383871,-0.00562522,-0.00044672,0.00359288
2018-01-03,-0.00262260,-0.00606505,-0.00501209,-0.00414931,-0.00667548,-0.00133531,0.04377711
2018-01-04,-0.00367571,-0.00549853,-0.00406036,-0.00349817,-0.00659194,-0.00180559,0.07024650
2018-01-05,0.00008923,-0.01295063,-0.00934445,-0.00748238,-0.01431972,-0.00218599,1.47712541
2018-01-08,0.00090621,-0.00672497,-0.00545150,-0.00469573,-0.00671102,-0.00114784,0.00780208
2018-01-09,0.00500813,-0.00844187,-0.00623146,-0.00491525,-0.01847821,-0.00043676,0.00901894
2018-01-10,0.00433171,-0.00629171,-0.00499004,-0.00420060,-0.00647731,0.00007325,0.01332304
2018-01-11,-0.00391711,-0.00669172,-0.00558496,-0.00432903,-0.00679869,0.00013187,0.00412384
2018-01-12,-0.00163782,-0.01073266,-0.00765506,-0.00578738,-0.01130509,-0.00122537,0.01417163
2018-01-15,0.00050148,-0.00644449,-0.00544140,-0.00459838,-0.00677876,-0.00098800,0.00323009
2018-01-16,0.00031417,-0.00653265,-0.00544672,-0.00459852,-0.00676320,-0.00046175,0.00291435
2018-01-17,0.00000720,-0.00919117,-0.00662032,-0.00496966,-0.01070733,0.00002993,0.00407979
2018-01-18,-0.00130786,-0.00722360,-0.00570333,-0.00452262,-0.00790068,-0.00035763,0.04123456
2018-01-19,-0.00095125,-0.00720662,-0.00575525,-0.00471491,-0.00845242,-0.00095562,0.00757844
2018-01-22,0.00270737,-0.00685379,-0.00533461,-0.00392724,-0.00844593,-0.00071808,0.17356393
2018-01-23,-0.00124719,-0.00604916,-0.00512172,-0.00419973,-0.00646667,0.00001069,0.00462804
2018-01-24,-0.00046565,-0.00820452,-0.00616149,-0.00473180,-0.00872019,-0.00082956,0.02982324
2018-01-25,-0.00297219,-0.00781550,-0.00551059,-0.00402606,-0.00818385,-0.00049506,0.02039324
2018-01-26,-0.00241121,-0.00668107,-0.00550500,-0.00464135,-0.00678978,-0.00132566,0.00319015
2018-01-29,-0.00288655,-0.00650759,-0.00542844,-0.00463042,-0.00665343,-0.00139353,0.00795920
2018-01-30,0.00330892,-0.00601442,-0.00520910,-0.00447519,-0.00603470,-0.00137238,0.00210837
2018-01-31,0.00314409,-0.00669116,-0.00568298,-0.00474467,-0.00715791,-0.00072022,0.00470169
2018-02-01,-0.00168041,-0.00929717,-0.00701145,-0.00530026,-0.01179687,0.00016762,0.00558388
2018-02-02,0.00045051,-0.00883779,-0.00661709,-0.00503247,-0.01143640,-0.00153195,0.06268811
2018-02-05,0.00346694,-0.00684379,-0.00503584,-0.00413744,-0.00657914,-0.00066064,0.00449808
2018-02-06,-0.00180414,-0.00903966,-0.00658614,-0.00521136,-0.00984544,0.00077631,0.00538268
2018-02-07,-0.00086600,-0.01342341,-0.00826837,-0.00620178,-0.01287492,-0.00035256,0.35785219
2018-02-08,0.00349540,-0.00500827,-0.00433973,-0.00375510,-0.00520245,-0.00053249,0.00270298
2018-02-09,0.00485155,-0.00628550,-0.00477201,-0.00399132,-0.00642123,0.00013475,0.00712921
2018-02-12,-0.00201864,-0.01146796,-0.00837119,-0.00514337,-0.01234075,0.00180959,0.00517977
2018-02-13,-0.00332463,-0.01000011,-0.00726407,-0.00547595,-0.01169973,-0.00104632,0.12403112
2018-02-14,-0.00040794,-0.00849615,-0.00773890,-0.00648653,-0.00843793,-0.00120260,0.00908967
2018-02-15,-0.00325773,-0.00595772,-0.00502741,-0.00418923,-0.00608406,-0.00091499,0.01462330
2018-02-16,0.00046953,-0.00663930,-0.00587961,-0.00510000,-0.00677346,-0.00120100,0.00299755
2018-02-19,0.00072178,-0.00580671,-0.00504772,-0.00428624,-0.00599874,-0.00028690,0.00309950
2018-02-20,-0.00573361,-0.00805278,-0.00635899,-0.00497567,-0.01026417,-0.00008945,0.00425373
2018-02-21,0.00354246,-0.01382469,-0.00935455,-0.00741429,-0.01503240,-0.00140202,1.13423359
2018-02-22,0.00576859,-0.00845161,-0.00615342,-0.00495907,-0.00838442,-0.00042490,0.00808984
2018-02-23,0.00203510,-0.01003883,-0.00808427,-0.00545697,-0.01184212,0.00087466,0.00601461
2018-02-26,-0.00269197,-0.01313626,-0.00739476,-0.00523527,-0.01475367,0.00114312,0.00527259
2018-02-27,-0.00043419,-0.00706511,-0.00569425,-0.00477495,-0.00745441,-0.00093352,0.00297780
2018-02-28,0.00105266,-0.00751969,-0.00596113,-0.00483925,-0.00783969,-0.00038839,0.00330508
2018-03-01,0.00094869,-0.00933789,-0.00655749,-0.00502718,-0.00930831,0.00038150,0.00353475
2018-03-02,0.00236056,-0.00654175,-0.00563068,-0.00406854,-0.00798694,0.00086316,0.00350248
2018-03-05,0.00118656,-0.00802196,-0.00639899,-0.00480684,-0.00938147,0.00107423,0.00432140
2018-03-06,-0.00085696,-0.00881798,-0.00610059,-0.00432576,-0.01033146,0.00090889,0.00453310
2018-03-07,-0.00004783,-0.00829701,-0.00560463,-0.00367604,-0.00918103,-0.00032996,1.52544785
2018-03-08,0.00554900,-0.00759288,-0.00511674,-0.00360075,-0.00782020,-0.00025215,0.01689459
