date,y_true,var_01,var_025,var_05,es_025,fm_median,fm_std
2018-01-01,0.00214220,-0.00633763,-0.00564358,-0.00444146,-0.00666466,-0.00067804,0.00366777
2018-01-02,-0.00030946,-0.00600364,-0.00530751,-0.00424358,-0.00616661,-0.00017377,0.00448604
2018-01-03,-0.00410903,-0.00633422,-0.00516883,-0.00430376,-0.00654297,-0.00021747,0.00317225
2018-01-04,-0.00242744,-0.01078241,-0.00838005,-0.00643963,-0.01208050,-0.00152842,0.01524003
2018-01-05,-0.00023046,-0.00799945,-0.00644335,-0.00513156,-0.00792544,-0.00133626,0.00256060
2018-01-08,-0.00010064,-0.00533302,-0.00453701,-0.00366503,-0.00546983,-0.00057556,0.00517292
2018-01-09,0.00175457,-0.00590718,-0.00446149,-0.00375589,-0.00606453,-0.00044558,0.00334942
2018-01-10,0.00233028,-0.00689639,-0.00575505,-0.00466023,-0.00702450,-0.00040386,0.00566804
2018-01-11,-0.00120007,-0.00742398,-0.00536535,-0.00381460,-0.00758550,0.00028258,0.00319013
2018-01-12,-0.00178821,-0.00550408,-0.00431978,-0.00344622,-0.00609386,-0.00062424,0.92577505
2018-01-15,0.00004215,-0.00634392,-0.00459776,-0.00329006,-0.00640664,-0.00052189,1.14475060
2018-01-16,0.00064828,-0.00876385,-0.00642689,-0.00472214,-0.01043779,-0.00074680,0.74386513
2018-01-17,-0.00111532,-0.00771925,-0.00548612,-0.00451197,-0.00911544,0.00004367,0.00356154
2018-01-18,-0.00027573,-0.00516369,-0.00393183,-0.00342688,-0.01040934,-0.00110022,0.88858652
2018-01-19,0.00007466,-0.00612808,-0.00471583,-0.00379600,-0.00614413,-0.00065377,0.01099780
2018-01-22,0.00151720,-0.00441245,-0.00338368,-0.00278424,-0.00515736,-0.00050009,97.96635437
2018-01-23,0.00179313,-0.00640870,-0.00455453,-0.00354196,-0.00742121,0.00046084,0.00401818
2018-01-24,-0.00101272,-0.00962080,-0.00504044,-0.00355594,-0.00979195,0.00084096,0.00341572
2018-01-25,0.00010036,-0.00727828,-0.00457218,-0.00337066,-0.00785368,-0.00033602,0.98073643
2018-01-26,-0.00075117,-0.00748280,-0.00551289,-0.00440178,-0.00778960,-0.00002043,5.89050102
2018-01-29,0.00038534,-0.00561429,-0.00392322,-0.00306585,-0.00664341,-0.00043526,7.21840763
2018-01-30,0.00239636,-0.00516322,-0.00416925,-0.00330386,-0.00531446,0.00016374,0.03035553
2018-01-31,0.00303169,-0.00484662,-0.00386426,-0.00306403,-0.00499715,0.00045919,0.00295576
2018-02-01,-0.00223740,-0.00720117,-0.00482066,-0.00326568,-0.00737167,0.00137745,0.00322515
2018-02-02,-0.00349830,-0.00625059,-0.00519515,-0.00448290,-0.00630267,-0.00074373,0.00735069
2018-02-05,0.00179917,-0.00869887,-0.00658875,-0.00553677,-0.00851772,-0.00087873,0.00381584
2018-02-06,0.00228313,-0.00748905,-0.00522749,-0.00391849,-0.00830644,0.00039294,0.00351323
2018-02-07,-0.00180473,-0.01044460,-0.00740692,-0.00522750,-0.01261941,0.00084059,0.00468827
2018-02-08,0.00239165,-0.00637628,-0.00434887,-0.00344383,-0.00707050,-0.00026043,24.09625244
2018-02-09,0.00245670,-0.00544033,-0.00434018,-0.00338841,-0.00549841,0.00023332,0.01405426
2018-02-12,0.00330361,-0.01035703,-0.00580779,-0.00409032,-0.01099004,0.00100461,0.00456527
2018-02-13,-0.00138241,-0.00807179,-0.00512439,-0.00347700,-0.00914209,0.00189452,0.00442067
2018-02-14,0.00027599,-0.00609200,-0.00506225,-0.00395295,-0.00623340,-0.00010815,0.00427799
2018-02-15,0.00051328,-0.00677886,-0.00533751,-0.00397317,-0.00733977,-0.00015135,0.10040633
2018-02-16,-0.00280047,-0.00833158,-0.00593550,-0.00380744,-0.01488734,-0.00028804,0.06356978
2018-02-19,0.00048228,-0.00634472,-0.00461029,-0.00358763,-0.00726394,-0.00008664,0.41282424
2018-02-20,-0.00137033,-0.00674716,-0.00518784,-0.00424989,-0.00725793,-0.00049776,0.00338272
2018-02-21,0.00300522,-0.00637570,-0.00434628,-0.00350523,-0.00674142,-0.00077561,0.21247749
2018-02-22,0.00158734,-0.01000412,-0.00632674,-0.00434980,-0.00983370,0.00081654,0.00423743
2018-02-23,0.00210291,-0.00803323,-0.00525968,-0.00392966,-0.00963754,0.00090539,0.00356803
