date,y_true,var_01,var_025,var_05,es_025,fm_median
2018-01-01,0.00214220,-0.00585522,-0.00489468,-0.00408848,-0.00590007,-0.00006186
2018-01-02,-0.00030946,-0.00570837,-0.00475795,-0.00396292,-0.00575485,-0.00001246
2018-01-03,-0.00410903,-0.00570560,-0.00476619,-0.00398051,-0.00575164,-0.00007626
2018-01-04,-0.00242744,-0.00586012,-0.00488791,-0.00407278,-0.00590620,0.00000071
2018-01-05,-0.00023046,-0.00583970,-0.00486705,-0.00405426,-0.00588793,-0.00001519
2018-01-08,-0.00010064,-0.00586500,-0.00489700,-0.00408750,-0.00591252,-0.00006660
2018-01-09,0.00175457,-0.00546828,-0.00456402,-0.00381131,-0.00551543,-0.00010248
2018-01-10,0.00233028,-0.00549169,-0.00457114,-0.00380274,-0.00553801,0.00000188
2018-01-11,-0.00120007,-0.00545538,-0.00454005,-0.00377565,-0.00550115,0.00000701
2018-01-12,-0.00178821,-0.00558088,-0.00465307,-0.00387358,-0.00562363,0.00002875
2018-01-15,0.00004215,-0.00595979,-0.00496809,-0.00413759,-0.00600754,0.00000390
2018-01-16,0.00064828,-0.00618134,-0.00516553,-0.00431474,-0.00623017,-0.00007280
2018-01-17,-0.00111532,-0.00571200,-0.00477574,-0.00399171,-0.00575712,-0.00008764
2018-01-18,-0.00027573,-0.00565518,-0.00471264,-0.00392561,-0.00570237,-0.00002285
2018-01-19,0.00007466,-0.00549970,-0.00457034,-0.00379409,-0.00554605,0.00004455
2018-01-22,0.00151720,-0.00573511,-0.00478253,-0.00398684,-0.00578259,-0.00004206
2018-01-23,0.00179313,-0.00548624,-0.00456685,-0.00379855,-0.00553180,0.00001105
2018-01-24,-0.00101272,-0.00547981,-0.00456329,-0.00379814,-0.00552583,-0.00001201
2018-01-25,0.00010036,-0.00562268,-0.00468789,-0.00390711,-0.00566931,-0.00004975
2018-01-26,-0.00075117,-0.00564177,-0.00470853,-0.00392460,-0.00568484,-0.00000294
2018-01-29,0.00038534,-0.00549070,-0.00456977,-0.00380067,-0.00553672,0.00000227
2018-01-30,0.00239636,-0.00552503,-0.00459595,-0.00381996,-0.00557139,0.00002042
2018-01-31,0.00303169,-0.00550572,-0.00458770,-0.00381812,-0.00554931,0.00001984
2018-02-01,-0.00223740,-0.00566229,-0.00471885,-0.00392668,-0.00570611,0.00003633
2018-02-02,-0.00349830,-0.00565471,-0.00470891,-0.00392137,-0.00570383,-0.00004305
2018-02-05,0.00179917,-0.00582122,-0.00485469,-0.00404697,-0.00586911,-0.00003982
2018-02-06,0.00228313,-0.00587744,-0.00490572,-0.00409111,-0.00592358,-0.00003036
2018-02-07,-0.00180473,-0.00588712,-0.00491153,-0.00409479,-0.00593431,-0.00003106
2018-02-08,0.00239165,-0.00577630,-0.00481461,-0.00401186,-0.00582466,-0.00004297
2018-02-09,0.00245670,-0.00587392,-0.00487993,-0.00404820,-0.00592232,0.00008331
2018-02-12,0.00330361,-0.00591888,-0.00493678,-0.00411321,-0.00596530,-0.00000396
2018-02-13,-0.00138241,-0.00600364,-0.00500059,-0.00416244,-0.00605339,-0.00000862
2018-02-14,0.00027599,-0.00600849,-0.00500970,-0.00417287,-0.00605628,-0.00000444
2018-02-15,0.00051328,-0.00596412,-0.00495741,-0.00411700,-0.00601470,0.00003850
2018-02-16,-0.00280047,-0.00587084,-0.00488955,-0.00406931,-0.00591930,-0.00001193
2018-02-19,0.00048228,-0.00612450,-0.00510135,-0.00424620,-0.00617510,-0.00000383
2018-02-20,-0.00137033,-0.00598411,-0.00497990,-0.00414163,-0.00603460,0.00000575
2018-02-21,0.00300522,-0.00592972,-0.00493363,-0.00410004,-0.00597815,0.00004291
2018-02-22,0.00158734,-0.00582379,-0.00483685,-0.00401519,-0.00587515,0.00002339
2018-02-23,0.00210291,-0.00597492,-0.00497275,-0.00413704,-0.00602598,-0.00000775
2018-02-26,-0.00015985,-0.00585868,-0.00487051,-0.00404480,-0.00590770,0.00004461
2018-02-27,0.00155622,-0.00589804,-0.00490301,-0.00407118,-0.00594710,0.00004782
2018-02-28,0.00204151,-0.00592049,-0.00492931,-0.00410027,-0.00596902,0.00001793
2018-03-01,-0.00104262,-0.00586426,-0.00487395,-0.00404818,-0.00591477,0.00002950
2018-03-02,-0.00078814,-0.00584587,-0.00486115,-0.00403863,-0.00589497,0.00003544
2018-03-05,0.00048826,-0.00582423,-0.00484299,-0.00402134,-0.00587156,0.00007182
2018-03-06,0.00146667,-0.00568815,-0.00472279,-0.00391420,-0.00573450,0.00011329
2018-03-07,-0.00397773,-0.00571708,-0.00476147,-0.00396034,-0.00576243,0.00003665
2018-03-08,-0.00183783,-0.00577496,-0.00481440,-0.00400753,-0.00581930,0.00003042
2018-03-09,-0.00182515,-0.00578143,-0.00480905,-0.00399390,-0.00582760,0.00007302
2018-03-12,0.00000314,-0.00574430,-0.00479820,-0.00400429,-0.00578861,-0.00003950
2018-03-13,0.00039164,-0.00576999,-0.00479951,-0.00398712,-0.00581698,0.00005306
2018-03-14,-0.00061310,-0.00550326,-0.00458042,-0.00380787,-0.00554793,0.00003138
2018-03-15,-0.00058151,-0.00563397,-0.00469083,-0.00389913,-0.00567792,0.00005821
2018-03-16,-0.00051101,-0.00560838,-0.00468137,-0.00390323,-0.00565160,-0.00000854
2018-03-19,-0.00069141,-0.00554628,-0.00461951,-0.00384190,-0.00558974,0.00004819
2018-03-20,0.00023805,-0.00529523,-0.00440178,-0.00365688,-0.00534088,0.00002264
2018-03-21,0.00040195,-0.00530317,-0.00440796,-0.00366189,-0.00534913,0.00002040
2018-03-22,-0.00015434,-0.00551455,-0.00460219,-0.00383831,-0.00555862,-0.00003730
2018-03-23,0.00273901,-0.00527280,-0.00438972,-0.00365264,-0.00531725,-0.00000724
2018-03-25,0.00192216,-0.00532901,-0.00443752,-0.00369300,-0.00537355,-0.00000723
2018-03-26,0.00036483,-0.00536052,-0.00446586,-0.00371588,-0.00540301,0.00002090
2018-03-27,-0.00023045,-0.00511604,-0.00425974,-0.00353980,-0.00515508,0.00006981
2018-03-28,-0.00124875,-0.00503379,-0.00417534,-0.00346116,-0.00507888,0.00005533
2018-03-29,-0.00055447,-0.00508859,-0.00422842,-0.00351041,-0.00513185,0.00004438
2018-04-01,0.00044876,-0.00489713,-0.00406312,-0.00337122,-0.00494249,0.00000941
2018-04-02,0.00132565,-0.00469058,-0.00387049,-0.00319142,-0.00473622,0.00011285
2018-04-03,-0.00308645,-0.00471249,-0.00388680,-0.00320020,-0.00475611,0.00017183
2018-04-04,-0.00260027,-0.00510741,-0.00424918,-0.00353379,-0.00515138,-0.00000043
2018-04-05,0.00045042,-0.00531930,-0.00444451,-0.00370995,-0.00535989,-0.00003957
2018-04-08,0.00356764,-0.00491284,-0.00407168,-0.00337222,-0.00495729,0.00006242
2018-04-09,-0.00190910,-0.00519139,-0.00430953,-0.00357094,-0.00523379,0.00010495
2018-04-10,-0.00131755,-0.00537391,-0.00448442,-0.00373886,-0.00541622,-0.00003037
2018-04-11,0.00045968,-0.00512229,-0.00424830,-0.00351637,-0.00516437,0.00011878
2018-04-12,-0.00070742,-0.00506782,-0.00421334,-0.00349936,-0.00511023,0.00004225
2018-04-15,-0.00077551,-0.00508482,-0.00421589,-0.00349382,-0.00513112,0.00004654
2018-04-16,-0.00272389,-0.00496789,-0.00411390,-0.00340869,-0.00501700,0.00001143
2018-04-17,0.00208630,-0.00509292,-0.00423653,-0.00352059,-0.00513514,0.00003298
2018-04-18,-0.00131833,-0.00506428,-0.00421624,-0.00350287,-0.00510266,0.00006511
2018-04-19,-0.00063884,-0.00510627,-0.00425261,-0.00353875,-0.00514819,0.00000757
2018-04-22,0.00187990,-0.00468734,-0.00389001,-0.00322156,-0.00472516,0.00011040
2018-04-23,0.00471467,-0.00477524,-0.00397461,-0.00330493,-0.00481443,0.00001658
2018-04-24,0.00201482,-0.00513267,-0.00427118,-0.00354980,-0.00517422,0.00002262
2018-04-25,0.00116401,-0.00512920,-0.00426698,-0.00354568,-0.00517132,0.00001947
2018-04-26,-0.00069696,-0.00475531,-0.00394310,-0.00326460,-0.00479576,0.00009000
2018-04-29,-0.00057272,-0.00485706,-0.00402519,-0.00333068,-0.00489880,0.00009570
2018-04-30,0.00224721,-0.00480666,-0.00400106,-0.00332385,-0.00484347,0.00006590
2018-05-01,0.00117116,-0.00502968,-0.00419592,-0.00349387,-0.00506686,0.00003521
2018-05-02,0.00207086,-0.00476998,-0.00397001,-0.00329727,-0.00480632,0.00006911
