date,y_true,var_01,var_025,var_05,es_025,fm_median,fm_std
2018-12-17,-0.00149707,-0.00437839,-0.00387897,-0.00344331,-0.00169683,-0.00017646,0.00014697
2018-12-18,-0.00014363,-0.00437942,-0.00387996,-0.00344419,-0.00168969,-0.00017683,0.00014787
2018-12-19,-0.00141004,-0.00435984,-0.00386038,-0.00345408,-0.00168969,-0.00017686,0.00014526
2018-12-20,0.00040030,-0.00436076,-0.00385142,-0.00345492,-0.00168692,-0.00018706,0.00014591
2018-12-21,0.00131251,-0.00436101,-0.00386150,-0.00346500,-0.00170149,-0.00016746,0.00014806
2018-12-24,0.00242629,-0.00432233,-0.00383265,-0.00339667,-0.00170149,-0.00012827,0.00014743
2018-12-25,0.00074305,-0.00436337,-0.00385460,-0.00345730,-0.00170149,-0.00016831,0.00014729
2018-12-26,-0.00023990,-0.00436387,-0.00385432,-0.00344785,-0.00170149,-0.00017840,0.00014376
2018-12-27,0.00217600,-0.00436403,-0.00386439,-0.00345791,-0.00170149,-0.00016855,0.00014395
2018-12-28,-0.00350787,-0.00438538,-0.00388568,-0.00347914,-0.00170149,-0.00018897,0.00014591
2018-12-31,-0.00328709,-0.00440783,-0.00390803,-0.00353784,-0.00170299,-0.00021991,0.00014573
2019-01-01,-0.00212851,-0.00442028,-0.00393043,-0.00358023,-0.00170299,-0.00025108,0.00015055
2019-01-02,0.00175528,-0.00439164,-0.00389169,-0.00352134,-0.00170299,-0.00022162,0.00014652
2019-01-03,0.00082020,-0.00423501,-0.00379205,-0.00344796,-0.00167696,-0.00018176,0.00014743
2019-01-04,-0.00390470,-0.00423556,-0.00380268,-0.00346867,-0.00167056,-0.00020219,0.00015181
2019-01-07,-0.00307061,-0.00425827,-0.00389576,-0.00352524,-0.00170537,-0.00022352,0.00014179
2019-01-08,0.00003515,-0.00426032,-0.00389772,-0.00352712,-0.00170537,-0.00023975,0.00014424
2019-01-09,0.00260237,-0.00423992,-0.00389773,-0.00350672,-0.00170537,-0.00020404,0.00015560
2019-01-10,-0.00027320,-0.00420068,-0.00384825,-0.00348781,-0.00171255,-0.00015870,0.00015680
2019-01-11,-0.00232917,-0.00424173,-0.00386882,-0.00350838,-0.00171255,-0.00020481,0.00014931
2019-01-14,-0.00030519,-0.00424320,-0.00388047,-0.00352000,-0.00171975,-0.00022598,0.00015121
2019-01-15,-0.00086920,-0.00424336,-0.00387035,-0.00350987,-0.00171568,-0.00020551,0.00014698
2019-01-16,-0.00022723,-0.00424375,-0.00387070,-0.00351022,-0.00171568,-0.00019539,0.00015012
2019-01-17,-0.00025860,-0.00424349,-0.00387046,-0.00349971,-0.00171568,-0.00017473,0.00015229
2019-01-18,0.00001174,-0.00424327,-0.00387026,-0.00350978,-0.00172178,-0.00017465,0.00015083
2019-01-21,0.00161721,-0.00418131,-0.00382885,-0.00337289,-0.00170225,-0.00011292,0.00014427
2019-01-22,0.00049287,-0.00424397,-0.00390178,-0.00345597,-0.00170225,-0.00016461,0.00016653
2019-01-23,0.00144594,-0.00424394,-0.00386060,-0.00345594,-0.00171904,-0.00016460,0.00015821
2019-01-24,0.00283103,-0.00414155,-0.00376846,-0.00335349,-0.00171904,-0.00009786,0.00014896
2019-01-25,0.00118698,-0.00424644,-0.00384221,-0.00343749,-0.00171904,-0.00012409,0.00015676
2019-01-28,-0.00253132,-0.00418507,-0.00381181,-0.00341744,-0.00171904,-0.00013464,0.00016303
2019-01-29,0.00377899,-0.00426970,-0.00390673,-0.00346039,-0.00171904,-0.00021826,0.00014756
2019-01-30,0.00024469,-0.00425111,-0.00386716,-0.00345191,-0.00173198,-0.00017749,0.00016850
2019-01-31,0.00048151,-0.00425094,-0.00387744,-0.00347263,-0.00173198,-0.00021917,0.00015154
2019-02-01,-0.00088544,-0.00425123,-0.00387772,-0.00346246,-0.00174270,-0.00020886,0.00015423
2019-02-04,-0.00240005,-0.00427241,-0.00390932,-0.00349405,-0.00175033,-0.00021942,0.00015760
2019-02-05,-0.00054537,-0.00427407,-0.00391092,-0.00350606,-0.00175033,-0.00025158,0.00014839
2019-02-06,0.00132785,-0.00427411,-0.00391095,-0.00349562,-0.00174725,-0.00024112,0.00015438
2019-02-07,0.00324801,-0.00425376,-0.00391157,-0.00347522,-0.00174725,-0.00022043,0.00015559
2019-02-08,-0.00046561,-0.00425570,-0.00389243,-0.00348805,-0.00174725,-0.00023183,0.00015617
2019-02-11,0.00100465,-0.00427679,-0.00391353,-0.00350862,-0.00174725,-0.00024238,0.00015305
2019-02-12,0.00265199,-0.00422472,-0.00386142,-0.00345650,-0.00174725,-0.00020049,0.00015697
2019-02-13,-0.00098641,-0.00425813,-0.00386300,-0.00344798,-0.00174725,-0.00018002,0.00016068
2019-02-14,-0.00222793,-0.00427965,-0.00393746,-0.00349011,-0.00174725,-0.00022253,0.00015312
2019-02-15,-0.00046554,-0.00428119,-0.00391775,-0.00350212,-0.00174725,-0.00024444,0.00015325
2019-02-18,-0.00437541,-0.00426025,-0.00391806,-0.00349178,-0.00174725,-0.00019674,0.00015925
2019-02-19,0.00172521,-0.00443008,-0.00399204,-0.00354800,-0.00176130,-0.00028881,0.00016451
