date,y_true,var_01,var_025,var_05,es_025,fm_median
2018-01-03,0.00082852,-0.02154531,-0.01783476,-0.01473923,-0.02173334,0.00044312
2018-01-04,0.02798987,-0.02113594,-0.01743155,-0.01431451,-0.02130284,0.00129414
2018-01-05,-0.00143006,-0.02219876,-0.01830508,-0.01505086,-0.02239141,0.00101554
2018-01-08,0.00750669,-0.02303528,-0.01906714,-0.01575414,-0.02323433,0.00056664
2018-01-09,-0.00796933,-0.02319523,-0.01919884,-0.01585109,-0.02338691,0.00073099
2018-01-10,-0.00679018,-0.02282315,-0.01879842,-0.01546890,-0.02304975,0.00059066
2018-01-11,0.00923145,-0.02197549,-0.01820169,-0.01503656,-0.02215349,0.00066681
2018-01-12,0.00186446,-0.02139230,-0.01750505,-0.01426304,-0.02159003,0.00155124
2018-01-15,0.00132233,-0.02159258,-0.01772987,-0.01452876,-0.02180547,0.00094053
2018-01-16,0.01887565,-0.02220515,-0.01842555,-0.01525843,-0.02238569,0.00046767
2018-01-17,0.00357125,-0.02167606,-0.01785662,-0.01465949,-0.02186113,0.00108509
2018-01-18,-0.00352494,-0.02173740,-0.01792631,-0.01473833,-0.02192376,0.00096097
2018-01-19,0.00408239,-0.02165707,-0.01785226,-0.01466614,-0.02184048,0.00105867
2018-01-22,0.00729512,-0.02188505,-0.01799414,-0.01473317,-0.02207045,0.00145285
2018-01-23,0.00361820,-0.02212475,-0.01818405,-0.01490218,-0.02232896,0.00119289
2018-01-24,-0.00334352,-0.02111796,-0.01736986,-0.01426354,-0.02132439,0.00077789
2018-01-25,-0.01239344,-0.02169597,-0.01779943,-0.01458559,-0.02192327,0.00089269
2018-01-26,0.00430847,-0.02226227,-0.01841665,-0.01521754,-0.02246440,0.00041368
2018-01-29,-0.00272629,-0.02046811,-0.01685676,-0.01378356,-0.02060482,0.00189215
2018-01-30,-0.01056693,-0.01991557,-0.01635601,-0.01335440,-0.02007100,0.00169559
2018-01-31,-0.00481646,-0.02326194,-0.01924783,-0.01588636,-0.02345536,0.00082244
2018-02-01,-0.00770441,-0.02268888,-0.01881689,-0.01557796,-0.02287821,0.00034161
2018-02-02,-0.01069940,-0.02296375,-0.01904905,-0.01578407,-0.02316283,0.00022857
2018-02-05,-0.00050267,-0.02366595,-0.01960964,-0.01626622,-0.02390438,-0.00027123
2018-02-06,-0.03821116,-0.02301588,-0.01907678,-0.01577102,-0.02320014,0.00062046
2018-02-07,0.01221351,-0.02670806,-0.02234144,-0.01867920,-0.02691411,-0.00037952
2018-02-08,-0.01451713,-0.02433929,-0.02013388,-0.01660848,-0.02453899,0.00097644
2018-02-09,-0.00989303,-0.02475087,-0.02054493,-0.01702251,-0.02495330,0.00051817
2018-02-12,0.01318288,-0.02494663,-0.02077835,-0.01727766,-0.02513958,0.00024643
2018-02-13,0.00712331,-0.02460624,-0.02042609,-0.01692055,-0.02480373,0.00057113
2018-02-14,0.00742404,-0.02482500,-0.02061628,-0.01708326,-0.02502110,0.00058912
2018-02-15,-0.01076065,-0.02438987,-0.02014536,-0.01660553,-0.02460588,0.00088041
2018-02-16,-0.00687712,-0.02410416,-0.02001360,-0.01658341,-0.02429759,0.00053576
2018-02-19,0.00063545,-0.02415958,-0.02003214,-0.01657669,-0.02435918,0.00061811
2018-02-20,0.00196610,-0.02413416,-0.01999267,-0.01652415,-0.02433342,0.00076149
2018-02-21,-0.00322079,-0.02433223,-0.02023516,-0.01679518,-0.02452259,0.00042476
2018-02-22,0.00216770,-0.02417177,-0.02009348,-0.01667702,-0.02436730,0.00033957
2018-02-23,-0.00190168,-0.02383923,-0.01967294,-0.01622973,-0.02407660,0.00046946
2018-02-26,0.00104679,-0.02420542,-0.02010761,-0.01667708,-0.02440368,0.00039841
2018-02-27,0.00533319,-0.02420819,-0.02012888,-0.01672847,-0.02441712,0.00002210
2018-02-28,-0.02390086,-0.02413840,-0.02004399,-0.01662752,-0.02434532,0.00026555
2018-03-01,-0.01249569,-0.02421696,-0.02012797,-0.01670534,-0.02441519,0.00033800
2018-03-02,-0.00891774,-0.02471111,-0.02057138,-0.01709901,-0.02490612,0.00025386
2018-03-05,0.00683417,-0.02429926,-0.02020591,-0.01676944,-0.02448977,0.00041838
2018-03-06,0.00403032,-0.02408324,-0.02003165,-0.01663098,-0.02427237,0.00037569
2018-03-07,0.00853789,-0.02361168,-0.01955583,-0.01615887,-0.02380668,0.00076565
2018-03-08,-0.01601176,-0.02422000,-0.02012673,-0.01669225,-0.02441197,0.00049413
2018-03-09,0.01387774,-0.02428705,-0.02022575,-0.01681473,-0.02447493,0.00026395
2018-03-12,0.01021715,-0.02377465,-0.01974923,-0.01636888,-0.02396128,0.00056660
2018-03-13,-0.01086292,-0.02385078,-0.01975290,-0.01632935,-0.02405457,0.00066384
2018-03-14,-0.00727239,-0.02450468,-0.02036289,-0.01689965,-0.02470829,0.00031128
2018-03-15,-0.00605433,-0.02417374,-0.02004599,-0.01659693,-0.02437858,0.00051288
2018-03-16,-0.01597186,-0.02420019,-0.02012007,-0.01669912,-0.02439351,0.00038750
2018-03-19,-0.01612437,-0.02487162,-0.02073984,-0.01727594,-0.02506766,0.00000740
2018-03-20,0.01042344,-0.02480468,-0.02061486,-0.01710741,-0.02500746,0.00034859
2018-03-21,0.02119891,-0.02376638,-0.01968748,-0.01627287,-0.02396379,0.00070775
2018-03-22,-0.02031466,-0.02452227,-0.02035905,-0.01687890,-0.02472773,0.00039878
2018-03-23,-0.00745040,-0.02486886,-0.02062305,-0.01708356,-0.02508607,0.00038830
2018-03-26,-0.00736797,-0.02486238,-0.02062299,-0.01708878,-0.02507919,0.00036442
2018-03-27,0.00252732,-0.02490077,-0.02069500,-0.01718867,-0.02511575,0.00012492
2018-03-28,-0.01915556,-0.02475514,-0.02055395,-0.01705339,-0.02497144,0.00023854
2018-03-29,0.00302668,-0.02533319,-0.02108778,-0.01754321,-0.02554608,0.00000827
2018-04-03,0.01293188,-0.02483006,-0.02059027,-0.01705515,-0.02504646,0.00043914
2018-04-04,-0.01718907,-0.02483469,-0.02064218,-0.01713709,-0.02504123,0.00026685
2018-04-05,0.01916555,-0.02565854,-0.02141503,-0.01786466,-0.02586552,-0.00020328
2018-04-06,0.00676089,-0.02493358,-0.02069960,-0.01717162,-0.02515151,0.00024380
2018-04-09,0.00148641,-0.02514658,-0.02089329,-0.01734544,-0.02536248,0.00020383
2018-04-10,0.00557642,-0.02473887,-0.02052853,-0.01700947,-0.02494703,0.00045278
2018-04-11,-0.00126684,-0.02472008,-0.02053830,-0.01703972,-0.02492415,0.00033822
2018-04-12,0.01507552,-0.02451772,-0.02034647,-0.01686376,-0.02472685,0.00039396
2018-04-13,0.00168083,-0.02496728,-0.02074678,-0.01722396,-0.02517967,0.00023233
2018-04-16,-0.00438997,-0.02465667,-0.02051514,-0.01705872,-0.02486548,0.00005674
2018-04-17,0.00336361,-0.02446060,-0.02034365,-0.01690521,-0.02466617,0.00015117
2018-04-18,0.00326596,-0.02453736,-0.02041046,-0.01696388,-0.02474355,0.00012497
2018-04-19,0.00397826,-0.02442295,-0.02027907,-0.01682277,-0.02463353,0.00027770
2018-04-20,-0.01147770,-0.02411858,-0.02001695,-0.01659070,-0.02432291,0.00040685
2018-04-23,-0.00288031,-0.02414223,-0.02003573,-0.01661508,-0.02435448,0.00026185
2018-04-24,-0.00988025,-0.02447678,-0.02033051,-0.01686977,-0.02468554,0.00026788
2018-04-25,-0.00532915,-0.02458448,-0.02043459,-0.01696788,-0.02479109,0.00024465
2018-04-26,0.01151957,-0.02387330,-0.01972884,-0.01627812,-0.02408874,0.00075243
2018-04-27,-0.00295643,-0.02380009,-0.01969647,-0.01627398,-0.02400881,0.00062382
2018-04-30,0.00676844,-0.02410775,-0.02000369,-0.01658767,-0.02432193,0.00025566
2018-05-02,0.00002182,-0.02431191,-0.02018907,-0.01675048,-0.02452155,0.00024597
2018-05-04,-0.02588719,-0.02418041,-0.02010866,-0.01670585,-0.02438205,0.00018776
2018-05-07,-0.00853928,-0.02473391,-0.02058765,-0.01711611,-0.02493416,0.00017103
2018-05-08,0.00990401,-0.02431700,-0.02022891,-0.01679851,-0.02450853,0.00034953
2018-05-09,0.01979912,-0.02446886,-0.02041085,-0.01700617,-0.02465935,0.00002470
2018-05-10,0.00942014,-0.02451007,-0.02036861,-0.01690571,-0.02471372,0.00029531
2018-05-11,0.01150686,-0.02498007,-0.02076393,-0.01724493,-0.02519241,0.00016750
2018-05-14,-0.00355665,-0.02490483,-0.02067684,-0.01715447,-0.02512294,0.00021158
2018-05-15,-0.01941969,-0.02507046,-0.02083099,-0.01729743,-0.02528786,0.00014368
2018-05-16,-0.00023724,-0.02514364,-0.02094299,-0.01742744,-0.02534771,0.00006389
2018-05-17,-0.00888416,-0.02467705,-0.02049206,-0.01698955,-0.02488030,0.00045947
2018-05-18,-0.01135074,-0.02538710,-0.02113630,-0.01759027,-0.02560268,-0.00003103
2018-05-21,0.01692526,-0.02552437,-0.02125099,-0.01768332,-0.02573886,0.00000060
2018-05-22,-0.00871361,-0.02495521,-0.02075003,-0.01723336,-0.02516159,0.00024904
2018-05-23,-0.01767194,-0.02476645,-0.02058517,-0.01709150,-0.02497404,0.00025713
2018-05-24,0.00178177,-0.02550636,-0.02121697,-0.01763969,-0.02572465,0.00008175
2018-05-25,-0.00000904,-0.02508623,-0.02085367,-0.01731521,-0.02529485,0.00025444
2018-05-28,0.00208977,-0.02460244,-0.02039043,-0.01686732,-0.02480861,0.00066668
2018-05-29,-0.01175572,-0.02482927,-0.02060726,-0.01708454,-0.02504282,0.00034434
2018-05-30,-0.01604074,-0.02502926,-0.02081077,-0.01729602,-0.02524662,0.00006046
2018-06-01,0.01526944,-0.02525167,-0.02100239,-0.01745512,-0.02546518,0.00013290
2018-06-04,0.00901751,-0.02485472,-0.02062705,-0.01709837,-0.02506758,0.00036259
2018-06-05,0.02053341,-0.02492957,-0.02070390,-0.01718642,-0.02514991,0.00015153
2018-06-06,0.00031911,-0.02534980,-0.02104608,-0.01746028,-0.02557155,0.00024235
2018-06-07,0.00621990,-0.02537833,-0.02111262,-0.01755604,-0.02559615,0.00002468
2018-06-08,-0.00915329,-0.02522757,-0.02101779,-0.01749668,-0.02543372,0.00000133
2018-06-11,-0.00693044,-0.02522836,-0.02101634,-0.01749976,-0.02543966,-0.00009001
2018-06-12,0.00796543,-0.02467694,-0.02049977,-0.01700466,-0.02488049,0.00037560
2018-06-13,-0.00598934,-0.02498008,-0.02078270,-0.01727567,-0.02518855,0.00011064
2018-06-14,-0.00024568,-0.02515895,-0.02094119,-0.01742331,-0.02537332,-0.00001181
2018-06-15,-0.01593225,-0.02486888,-0.02067880,-0.01718445,-0.02508219,0.00009835
2018-06-18,-0.02390105,-0.02538703,-0.02120257,-0.01771827,-0.02560433,-0.00053215
2018-06-19,-0.01415375,-0.02517856,-0.02095464,-0.01741922,-0.02538344,0.00016331
2018-06-20,0.01564034,-0.02546779,-0.02116161,-0.01757555,-0.02569108,0.00012182
2018-06-21,-0.00151913,-0.02506523,-0.02085320,-0.01732887,-0.02527043,0.00022312
2018-06-22,0.00554966,-0.02531586,-0.02109529,-0.01756543,-0.02552275,-0.00003720
2018-06-25,-0.00323240,-0.02494170,-0.02072729,-0.01721507,-0.02515818,0.00011688
2018-06-26,-0.00116028,-0.02529924,-0.02114523,-0.01768127,-0.02551097,-0.00058090
2018-06-27,-0.00472462,-0.02483120,-0.02063466,-0.01714026,-0.02504910,0.00010726
2018-06-28,-0.02098144,-0.02456971,-0.02039051,-0.01690282,-0.02478056,0.00035630
2018-06-29,0.01734483,-0.02534881,-0.02111695,-0.01758730,-0.02556388,-0.00013232
2018-07-02,-0.00759620,-0.02503960,-0.02083957,-0.01732963,-0.02524765,0.00009261
2018-07-03,0.01912876,-0.02529400,-0.02108602,-0.01757105,-0.02550371,-0.00014236
2018-07-04,0.01025626,-0.02568260,-0.02146975,-0.01794811,-0.02589050,-0.00046457
2018-07-05,-0.01194732,-0.02536510,-0.02114522,-0.01761774,-0.02557337,-0.00008844
2018-07-06,-0.00210275,-0.02487612,-0.02067499,-0.01717449,-0.02509244,0.00012068
2018-07-09,-0.00016730,-0.02503635,-0.02085112,-0.01736110,-0.02524963,-0.00009260
2018-07-10,0.01199727,-0.02486999,-0.02070219,-0.01721542,-0.02507349,0.00013762
2018-07-11,-0.01079894,-0.02520808,-0.02098691,-0.01746408,-0.02542095,0.00000390
2018-07-12,0.00320706,-0.02484662,-0.02076209,-0.01734022,-0.02504232,-0.00028046
2018-07-13,-0.00188035,-0.02434735,-0.02025299,-0.01683423,-0.02455242,0.00012859
2018-07-16,-0.01079449,-0.02417579,-0.02009656,-0.01668903,-0.02437900,0.00022266
2018-07-17,0.00897097,-0.02416746,-0.02008673,-0.01667527,-0.02436863,0.00025455
2018-07-18,-0.00190130,-0.02442729,-0.02032348,-0.01688928,-0.02462690,0.00019787
2018-07-19,-0.00107078,-0.02433590,-0.02023558,-0.01681572,-0.02454434,0.00010897
2018-07-20,0.01667575,-0.02421837,-0.02018993,-0.01681978,-0.02441509,-0.00006138
2018-07-23,0.00985090,-0.02394034,-0.01987306,-0.01647367,-0.02414149,0.00039154
2018-07-24,0.01786597,-0.02392576,-0.01988572,-0.01649340,-0.02411330,0.00048638
2018-07-25,0.00729420,-0.02423639,-0.02012092,-0.01667764,-0.02443710,0.00045159
2018-07-26,0.01926300,-0.02441356,-0.02025808,-0.01679002,-0.02462307,0.00037816
2018-07-27,-0.00604949,-0.02456800,-0.02035235,-0.01683323,-0.02477988,0.00059494
2018-07-30,0.01602272,-0.02459547,-0.02043925,-0.01696593,-0.02480135,0.00028784
2018-07-31,-0.01107595,-0.02434766,-0.02020554,-0.01673025,-0.02454208,0.00066464
2018-08-01,0.00578223,-0.02426425,-0.02015034,-0.01670230,-0.02446013,0.00049492
2018-08-02,-0.01371499,-0.02446525,-0.02037497,-0.01694163,-0.02465602,0.00023914
2018-08-03,0.00130391,-0.02424651,-0.02015689,-0.01673044,-0.02444221,0.00035164
2018-08-06,0.00388414,-0.02426578,-0.02015930,-0.01671854,-0.02446212,0.00046153
2018-08-07,0.00360441,-0.02437873,-0.02026439,-0.01682229,-0.02457956,0.00029987
2018-08-08,0.00130551,-0.02425853,-0.02016699,-0.01674290,-0.02445742,0.00028295
2018-08-09,0.00760391,-0.02393049,-0.01987072,-0.01647546,-0.02412959,0.00040133
2018-08-10,-0.03394116,-0.02390863,-0.01983244,-0.01642238,-0.02410771,0.00054210
2018-08-13,0.00609137,-0.02523337,-0.02103636,-0.01751324,-0.02542897,0.00014558
2018-08-14,0.00522763,-0.02456090,-0.02042124,-0.01694821,-0.02475536,0.00040681
2018-08-16,-0.00468817,-0.02466858,-0.02048957,-0.01698707,-0.02486765,0.00049135
2018-08-17,-0.01980493,-0.02472176,-0.02059493,-0.01713624,-0.02491840,0.00013107
2018-08-20,0.00823567,-0.02505711,-0.02086559,-0.01735328,-0.02525730,0.00017048
2018-08-21,0.01989838,-0.02480911,-0.02062607,-0.01711229,-0.02500220,0.00050563
2018-08-22,0.00638460,-0.02509473,-0.02090296,-0.01738142,-0.02528791,0.00025825
2018-08-23,0.01179187,-0.02488131,-0.02070057,-0.01719582,-0.02507982,0.00032088
2018-08-24,-0.00438351,-0.02477045,-0.02057986,-0.01707240,-0.02497377,0.00039033
2018-08-27,0.02446162,-0.02533836,-0.02110964,-0.01756322,-0.02553802,0.00016643
2018-08-28,0.00859179,-0.02542984,-0.02115160,-0.01756381,-0.02563197,0.00036281
2018-08-29,-0.00408292,-0.02516658,-0.02092684,-0.01737610,-0.02537061,0.00031646
2018-08-30,-0.01130414,-0.02511553,-0.02090985,-0.01738902,-0.02531902,0.00015476
2018-08-31,-0.00680327,-0.02554965,-0.02130909,-0.01774862,-0.02574668,0.00008089
2018-09-03,0.00754643,-0.02502962,-0.02078479,-0.01722498,-0.02523015,0.00056082
2018-09-04,-0.01472366,-0.02485314,-0.02064368,-0.01711476,-0.02505296,0.00051121
2018-09-05,-0.01114648,-0.02509239,-0.02084360,-0.01728201,-0.02529429,0.00051234
2018-09-06,-0.00108968,-0.02491839,-0.02071069,-0.01718396,-0.02511867,0.00041827
2018-09-07,-0.01569596,-0.02504491,-0.02082210,-0.01728349,-0.02524653,0.00036116
2018-09-10,0.00597599,-0.02516728,-0.02092115,-0.01736945,-0.02537507,0.00031766
2018-09-11,-0.00994879,-0.02481368,-0.02061573,-0.01709573,-0.02501238,0.00049759
